dataset	sample	protein	intensities	group	ocular.region	labeling	instrument
46	Data6	NC1	P01876	2.64584833073166	NC	tear	No	Q Exactive HF
47	Data6	NC1	P02647	-0.890145221544232	NC	tear	No	Q Exactive HF
48	Data6	NC1	P02671	-0.825743769573701	NC	tear	No	Q Exactive HF
49	Data6	NC1	P02675	-0.433921138851556	NC	tear	No	Q Exactive HF
50	Data6	NC1	P02679	-0.398105808920599	NC	tear	No	Q Exactive HF
51	Data6	NC1	P02750	-0.823558763647994	NC	tear	No	Q Exactive HF
52	Data6	NC1	P02763	0.227493106930022	NC	tear	No	Q Exactive HF
53	Data6	NC1	P02765	-0.283135206719133	NC	tear	No	Q Exactive HF
54	Data6	NC1	P02766	NA	NC	tear	No	Q Exactive HF
55	Data6	NC1	P02774	-0.0224442818840528	NC	tear	No	Q Exactive HF
56	Data6	NC1	P02787	1.40805058115481	NC	tear	No	Q Exactive HF
57	Data6	NC1	P02788	3.66202508798732	NC	tear	No	Q Exactive HF
58	Data6	NC1	P02790	0.496358798834453	NC	tear	No	Q Exactive HF
59	Data6	NC1	P03973	0.443991676423934	NC	tear	No	Q Exactive HF
60	Data6	NC1	P04075	0.611360784053278	NC	tear	No	Q Exactive HF
61	Data6	NC1	P04080	0.3892148090282	NC	tear	No	Q Exactive HF
62	Data6	NC1	P04083	0.151091669336073	NC	tear	No	Q Exactive HF
63	Data6	NC1	P04155	-0.968832087952321	NC	tear	No	Q Exactive HF
64	Data6	NC1	P04217	-1.00185383157507	NC	tear	No	Q Exactive HF
65	Data6	NC1	P04264	1.31751790474388	NC	tear	No	Q Exactive HF
66	Data6	NC1	P04406	0.735794384545955	NC	tear	No	Q Exactive HF
67	Data6	NC1	P04632	-0.544033577513356	NC	tear	No	Q Exactive HF
68	Data6	NC1	P04792	1.18102096130705	NC	tear	No	Q Exactive HF
69	Data6	NC1	P05109	1.13790975604367	NC	tear	No	Q Exactive HF
70	Data6	NC1	P06310	NA	NC	tear	No	Q Exactive HF
71	Data6	NC1	P06331	-0.607790446724169	NC	tear	No	Q Exactive HF
72	Data6	NC1	P06396	1.04607382358338	NC	tear	No	Q Exactive HF
73	Data6	NC1	P06702	1.30468510532839	NC	tear	No	Q Exactive HF
74	Data6	NC1	P06703	1.22233521080122	NC	tear	No	Q Exactive HF
75	Data6	NC1	P06733	1.52497071680192	NC	tear	No	Q Exactive HF
76	Data6	NC1	P06737	-1.11681228296526	NC	tear	No	Q Exactive HF
77	Data6	NC1	P06744	0.0648745339105562	NC	tear	No	Q Exactive HF
78	Data6	NC1	P07108	-0.600920002163929	NC	tear	No	Q Exactive HF
79	Data6	NC1	P07203	-0.985224357222416	NC	tear	No	Q Exactive HF
80	Data6	NC1	P07237	-1.27699113318948	NC	tear	No	Q Exactive HF
81	Data6	NC1	P07339	-0.277647037230284	NC	tear	No	Q Exactive HF
82	Data6	NC1	P07355	-0.418545775175746	NC	tear	No	Q Exactive HF
83	Data6	NC1	P07384	-1.34127101913799	NC	tear	No	Q Exactive HF
84	Data6	NC1	P07602	-0.576938309579658	NC	tear	No	Q Exactive HF
85	Data6	NC1	P07737	0.172020603957995	NC	tear	No	Q Exactive HF
86	Data6	NC1	P07858	0.161396338402762	NC	tear	No	Q Exactive HF
87	Data6	NC1	P07900	0.256341961568292	NC	tear	No	Q Exactive HF
88	Data6	NC1	P08238	-1.2386633508854	NC	tear	No	Q Exactive HF
89	Data6	NC1	P08603	-0.147573375139492	NC	tear	No	Q Exactive HF
90	Data6	NC1	P08727	0.191035749733295	NC	tear	No	Q Exactive HF
91	Data6	NC1	P09210	-0.0364642538208499	NC	tear	No	Q Exactive HF
92	Data6	NC1	P09211	1.17892902127616	NC	tear	No	Q Exactive HF
93	Data6	NC1	P09467	-0.407411012716382	NC	tear	No	Q Exactive HF
94	Data6	NC1	P0DMV9	0.65938535885878	NC	tear	No	Q Exactive HF
95	Data6	NC1	P0DOX2	1.03417494893584	NC	tear	No	Q Exactive HF
96	Data6	NC1	P0DOX5	1.64993002999058	NC	tear	No	Q Exactive HF
97	Data6	NC1	P0DOX7	1.98916800709044	NC	tear	No	Q Exactive HF
98	Data6	NC1	P0DOX8	1.49487401738946	NC	tear	No	Q Exactive HF
99	Data6	NC1	P0DOY2	0.792632423052692	NC	tear	No	Q Exactive HF
100	Data6	NC1	P0DP25	-0.161131968396582	NC	tear	No	Q Exactive HF
101	Data6	NC1	P10599	-0.129548180568191	NC	tear	No	Q Exactive HF
102	Data6	NC1	P10909	1.0272256718021	NC	tear	No	Q Exactive HF
103	Data6	NC1	P11142	0.172456057573062	NC	tear	No	Q Exactive HF
104	Data6	NC1	P12273	2.43403173531101	NC	tear	No	Q Exactive HF
105	Data6	NC1	P13489	-0.50081683125252	NC	tear	No	Q Exactive HF
106	Data6	NC1	P13639	-0.519642095564519	NC	tear	No	Q Exactive HF
107	Data6	NC1	P13797	-0.38402175782718	NC	tear	No	Q Exactive HF
108	Data6	NC1	P13987	-0.780298001195819	NC	tear	No	Q Exactive HF
109	Data6	NC1	P14174	-0.607374120130289	NC	tear	No	Q Exactive HF
110	Data6	NC1	P14550	0.181132876202682	NC	tear	No	Q Exactive HF
111	Data6	NC1	P14618	0.736776825573837	NC	tear	No	Q Exactive HF
112	Data6	NC1	P15104	-1.42366617875107	NC	tear	No	Q Exactive HF
113	Data6	NC1	P15311	0.271498491327441	NC	tear	No	Q Exactive HF
114	Data6	NC1	P16152	-1.00799826633051	NC	tear	No	Q Exactive HF
115	Data6	NC1	P17655	-1.18290098716424	NC	tear	No	Q Exactive HF
116	Data6	NC1	P17931	0.789292318750502	NC	tear	No	Q Exactive HF
117	Data6	NC1	P18206	NA	NC	tear	No	Q Exactive HF
118	Data6	NC1	P18510	0.15275320080338	NC	tear	No	Q Exactive HF
119	Data6	NC1	P18669	-0.00453182507942617	NC	tear	No	Q Exactive HF
120	Data6	NC1	P19652	-0.0557735034777566	NC	tear	No	Q Exactive HF
121	Data6	NC1	P19971	-1.53328086340286	NC	tear	No	Q Exactive HF
122	Data6	NC1	P20061	0.448909163701981	NC	tear	No	Q Exactive HF
123	Data6	NC1	P21964	-0.870794070321665	NC	tear	No	Q Exactive HF
124	Data6	NC1	P21980	0.644236524040703	NC	tear	No	Q Exactive HF
125	Data6	NC1	P22079	0.658530099339437	NC	tear	No	Q Exactive HF
126	Data6	NC1	P22314	-0.73885912396095	NC	tear	No	Q Exactive HF
127	Data6	NC1	P22626	-1.6280718611593	NC	tear	No	Q Exactive HF
128	Data6	NC1	P23528	0.259047923884904	NC	tear	No	Q Exactive HF
129	Data6	NC1	P25311	2.54618126009532	NC	tear	No	Q Exactive HF
130	Data6	NC1	P25786	-1.07651380818862	NC	tear	No	Q Exactive HF
131	Data6	NC1	P25815	-0.349943394775489	NC	tear	No	Q Exactive HF
132	Data6	NC1	P26447	1.01398254454453	NC	tear	No	Q Exactive HF
133	Data6	NC1	P27348	-0.678677795002978	NC	tear	No	Q Exactive HF
134	Data6	NC1	P28838	-0.688979197726471	NC	tear	No	Q Exactive HF
135	Data6	NC1	P29401	-0.0982453431004493	NC	tear	No	Q Exactive HF
136	Data6	NC1	P30041	-0.0890867585347946	NC	tear	No	Q Exactive HF
137	Data6	NC1	P30043	-0.601688302573727	NC	tear	No	Q Exactive HF
138	Data6	NC1	P30044	0.476100176507835	NC	tear	No	Q Exactive HF
139	Data6	NC1	P30085	-0.214387613144585	NC	tear	No	Q Exactive HF
140	Data6	NC1	P30086	0.700686090528208	NC	tear	No	Q Exactive HF
141	Data6	NC1	P30740	1.01967285295582	NC	tear	No	Q Exactive HF
142	Data6	NC1	P30838	1.03400785615844	NC	tear	No	Q Exactive HF
143	Data6	NC1	P31025	3.20064831617403	NC	tear	No	Q Exactive HF
144	Data6	NC1	P31151	-0.407449554377962	NC	tear	No	Q Exactive HF
145	Data6	NC1	P31939	-1.48875301196217	NC	tear	No	Q Exactive HF
146	Data6	NC1	P31946	-0.15434723423893	NC	tear	No	Q Exactive HF
147	Data6	NC1	P31947	0.208448906040749	NC	tear	No	Q Exactive HF
148	Data6	NC1	P31949	0.29124246776051	NC	tear	No	Q Exactive HF
149	Data6	NC1	P32119	-0.226114776188842	NC	tear	No	Q Exactive HF
150	Data6	NC1	P34096	-0.806066182682887	NC	tear	No	Q Exactive HF
151	Data6	NC1	P35527	0.532750765094406	NC	tear	No	Q Exactive HF
152	Data6	NC1	P36871	-1.75741040105388	NC	tear	No	Q Exactive HF
153	Data6	NC1	P36952	-0.555044572877414	NC	tear	No	Q Exactive HF
154	Data6	NC1	P37802	0.215818244982797	NC	tear	No	Q Exactive HF
155	Data6	NC1	P40121	-1.39927846168697	NC	tear	No	Q Exactive HF
156	Data6	NC1	P40394	-1.35034198885179	NC	tear	No	Q Exactive HF
157	Data6	NC1	P40925	-0.286742237775452	NC	tear	No	Q Exactive HF
158	Data6	NC1	P46940	-0.765184131319835	NC	tear	No	Q Exactive HF
159	Data6	NC1	P47756	-1.42291732491807	NC	tear	No	Q Exactive HF
160	Data6	NC1	P47895	-0.322427892654061	NC	tear	No	Q Exactive HF
161	Data6	NC1	P48637	-1.01111675359058	NC	tear	No	Q Exactive HF
162	Data6	NC1	P49773	-0.546064318110611	NC	tear	No	Q Exactive HF
163	Data6	NC1	P49788	-0.803045658000196	NC	tear	No	Q Exactive HF
164	Data6	NC1	P50395	-0.218919955598364	NC	tear	No	Q Exactive HF
165	Data6	NC1	P52209	0.128150473563375	NC	tear	No	Q Exactive HF
166	Data6	NC1	P52565	-0.904547533739335	NC	tear	No	Q Exactive HF
167	Data6	NC1	P52566	-0.457686321410463	NC	tear	No	Q Exactive HF
168	Data6	NC1	P52895	-0.33193404779153	NC	tear	No	Q Exactive HF
169	Data6	NC1	P52907	-1.04289358040175	NC	tear	No	Q Exactive HF
170	Data6	NC1	P53634	-1.39518110889886	NC	tear	No	Q Exactive HF
171	Data6	NC1	P55072	-0.705151359502198	NC	tear	No	Q Exactive HF
172	Data6	NC1	P58546	-1.01764179424581	NC	tear	No	Q Exactive HF
173	Data6	NC1	P60174	0.839087855438371	NC	tear	No	Q Exactive HF
174	Data6	NC1	P60660	-0.928826341913429	NC	tear	No	Q Exactive HF
175	Data6	NC1	P60981	-1.11478669697651	NC	tear	No	Q Exactive HF
176	Data6	NC1	P61158	-1.37688687695165	NC	tear	No	Q Exactive HF
177	Data6	NC1	P61626	2.96026734397579	NC	tear	No	Q Exactive HF
178	Data6	NC1	P61769	1.42792038851026	NC	tear	No	Q Exactive HF
179	Data6	NC1	P61916	-0.941329922790948	NC	tear	No	Q Exactive HF
180	Data6	NC1	P61981	-0.738365727772914	NC	tear	No	Q Exactive HF
181	Data6	NC1	P62258	-0.304023571758729	NC	tear	No	Q Exactive HF
182	Data6	NC1	P62937	0.395315648208658	NC	tear	No	Q Exactive HF
183	Data6	NC1	P62979	0.0646871117659303	NC	tear	No	Q Exactive HF
184	Data6	NC1	P63104	0.792502669112665	NC	tear	No	Q Exactive HF
185	Data6	NC1	P63241	-0.862825154347144	NC	tear	No	Q Exactive HF
186	Data6	NC1	P63261	1.71851188253095	NC	tear	No	Q Exactive HF
187	Data6	NC1	P67936	-0.567234391654457	NC	tear	No	Q Exactive HF
188	Data6	NC1	P68032	0.0505953126403981	NC	tear	No	Q Exactive HF
189	Data6	NC1	P68104	0.726701674016681	NC	tear	No	Q Exactive HF
190	Data6	NC1	P68363	-0.161341119305346	NC	tear	No	Q Exactive HF
191	Data6	NC1	P68371	-0.0504395873250842	NC	tear	No	Q Exactive HF
192	Data6	NC1	P80188	1.03584308364686	NC	tear	No	Q Exactive HF
193	Data6	NC1	P80303	0.166246759954875	NC	tear	No	Q Exactive HF
194	Data6	NC1	P80748	-0.440820334453165	NC	tear	No	Q Exactive HF
195	Data6	NC1	P98160	-0.30751400931305	NC	tear	No	Q Exactive HF
196	Data6	NC1	Q00796	-1.20539978272367	NC	tear	No	Q Exactive HF
197	Data6	NC1	Q01469	0.379567271796605	NC	tear	No	Q Exactive HF
198	Data6	NC1	Q01518	-0.575208716335265	NC	tear	No	Q Exactive HF
199	Data6	NC1	Q04760	-0.552578515813044	NC	tear	No	Q Exactive HF
200	Data6	NC1	Q04828	0.49946693338019	NC	tear	No	Q Exactive HF
201	Data6	NC1	Q06323	-0.264555555531285	NC	tear	No	Q Exactive HF
202	Data6	NC1	Q06830	0.91052014060096	NC	tear	No	Q Exactive HF
203	Data6	NC1	Q08380	0.638997146710184	NC	tear	No	Q Exactive HF
204	Data6	NC1	Q13228	0.320589745689382	NC	tear	No	Q Exactive HF
205	Data6	NC1	Q13421	0.0121598818617045	NC	tear	No	Q Exactive HF
206	Data6	NC1	Q14508	-0.585589025691849	NC	tear	No	Q Exactive HF
207	Data6	NC1	Q14515	-0.61230702104981	NC	tear	No	Q Exactive HF
208	Data6	NC1	Q15121	-1.16727601277332	NC	tear	No	Q Exactive HF
209	Data6	NC1	Q15782	-0.690300750173206	NC	tear	No	Q Exactive HF
210	Data6	NC1	Q16378	2.30792964086183	NC	tear	No	Q Exactive HF
211	Data6	NC1	Q16651	-1.15028206014838	NC	tear	No	Q Exactive HF
212	Data6	NC1	Q6ZVX7	-0.918016936358517	NC	tear	No	Q Exactive HF
213	Data6	NC1	Q7Z406	NA	NC	tear	No	Q Exactive HF
214	Data6	NC1	Q8N474	-0.803640498437451	NC	tear	No	Q Exactive HF
215	Data6	NC1	Q8NFU3	-1.42285598875819	NC	tear	No	Q Exactive HF
216	Data6	NC1	Q8WUM4	-1.28812331932348	NC	tear	No	Q Exactive HF
217	Data6	NC1	Q96DA0	0.721384608745711	NC	tear	No	Q Exactive HF
218	Data6	NC1	Q96KP4	0.204034952180307	NC	tear	No	Q Exactive HF
219	Data6	NC1	Q96S96	-0.294420179902879	NC	tear	No	Q Exactive HF
220	Data6	NC1	Q99497	-0.255262782893073	NC	tear	No	Q Exactive HF
221	Data6	NC1	Q99935	1.27441957837103	NC	tear	No	Q Exactive HF
222	Data6	NC1	Q9GZZ8	2.19845927960699	NC	tear	No	Q Exactive HF
223	Data6	NC1	Q9H299	-1.27135968946808	NC	tear	No	Q Exactive HF
224	Data6	NC1	Q9HC38	-0.816445922567772	NC	tear	No	Q Exactive HF
225	Data6	NC1	Q9NY33	-1.26465347934426	NC	tear	No	Q Exactive HF
226	Data6	NC1	Q9UGM3	1.15063306866752	NC	tear	No	Q Exactive HF
227	Data6	NC1	Q9UL46	-0.343474034382556	NC	tear	No	Q Exactive HF
228	Data6	NC1	Q9UN36	-1.30441610065182	NC	tear	No	Q Exactive HF
229	Data6	NC1	Q9Y5Z4	-0.705881306280203	NC	tear	No	Q Exactive HF
230	Data6	NC2	A0A075B6P5	-0.112187753030327	NC	tear	No	Q Exactive HF
231	Data6	NC2	A0A0B4J1X5	-0.333589605089555	NC	tear	No	Q Exactive HF
232	Data6	NC2	A0A0B4J1Y9	-0.720619256982464	NC	tear	No	Q Exactive HF
233	Data6	NC2	O00151	-0.806842200479618	NC	tear	No	Q Exactive HF
234	Data6	NC2	O00299	0.256973573721963	NC	tear	No	Q Exactive HF
235	Data6	NC2	O00764	-0.596307227495044	NC	tear	No	Q Exactive HF
236	Data6	NC2	O14745	-1.56512813564794	NC	tear	No	Q Exactive HF
237	Data6	NC2	O43707	0.663140938091445	NC	tear	No	Q Exactive HF
238	Data6	NC2	O43852	-1.69543702982565	NC	tear	No	Q Exactive HF
239	Data6	NC2	O75083	0.044654206040429	NC	tear	No	Q Exactive HF
240	Data6	NC2	O75556	1.51179776192357	NC	tear	No	Q Exactive HF
241	Data6	NC2	O75874	-0.149258094509176	NC	tear	No	Q Exactive HF
242	Data6	NC2	O95336	-0.877056114437114	NC	tear	No	Q Exactive HF
243	Data6	NC2	O95834	-0.608571420885232	NC	tear	No	Q Exactive HF
244	Data6	NC2	O95968	0.632775730005854	NC	tear	No	Q Exactive HF
245	Data6	NC2	O95994	-0.490675528442104	NC	tear	No	Q Exactive HF
246	Data6	NC2	P00325	-1.23819650142062	NC	tear	No	Q Exactive HF
247	Data6	NC2	P00338	0.539568955807679	NC	tear	No	Q Exactive HF
248	Data6	NC2	P00352	1.45826509519339	NC	tear	No	Q Exactive HF
249	Data6	NC2	P00390	-0.57885958258601	NC	tear	No	Q Exactive HF
250	Data6	NC2	P00441	-0.0535654287634217	NC	tear	No	Q Exactive HF
251	Data6	NC2	P00450	0.728234699962598	NC	tear	No	Q Exactive HF
252	Data6	NC2	P00558	0.683849132186955	NC	tear	No	Q Exactive HF
253	Data6	NC2	P00738	0.0351712889901952	NC	tear	No	Q Exactive HF
254	Data6	NC2	P00751	-0.0540275205410285	NC	tear	No	Q Exactive HF
255	Data6	NC2	P00966	0.400055991587441	NC	tear	No	Q Exactive HF
256	Data6	NC2	P01008	0.305946354358649	NC	tear	No	Q Exactive HF
257	Data6	NC2	P01009	1.72166794717375	NC	tear	No	Q Exactive HF
258	Data6	NC2	P01011	0.0936322934917317	NC	tear	No	Q Exactive HF
259	Data6	NC2	P01023	0.436050745007666	NC	tear	No	Q Exactive HF
260	Data6	NC2	P01024	1.68255924137851	NC	tear	No	Q Exactive HF
261	Data6	NC2	P01033	-1.45499731789212	NC	tear	No	Q Exactive HF
262	Data6	NC2	P01034	-0.168901228959043	NC	tear	No	Q Exactive HF
263	Data6	NC2	P01036	1.92244891997152	NC	tear	No	Q Exactive HF
264	Data6	NC2	P01037	0.746791080803719	NC	tear	No	Q Exactive HF
265	Data6	NC2	P01040	-1.10221534612344	NC	tear	No	Q Exactive HF
266	Data6	NC2	P01042	-0.431092869184772	NC	tear	No	Q Exactive HF
267	Data6	NC2	P01591	1.13087381125287	NC	tear	No	Q Exactive HF
268	Data6	NC2	P01619	-0.293172770194578	NC	tear	No	Q Exactive HF
269	Data6	NC2	P01780	-0.993591178406032	NC	tear	No	Q Exactive HF
270	Data6	NC2	P01833	2.42570810303148	NC	tear	No	Q Exactive HF
271	Data6	NC2	P01834	0.895755149971286	NC	tear	No	Q Exactive HF
272	Data6	NC2	P01859	0.855236785755396	NC	tear	No	Q Exactive HF
273	Data6	NC2	P01860	0.98439149877378	NC	tear	No	Q Exactive HF
274	Data6	NC2	P01871	0.520207468912767	NC	tear	No	Q Exactive HF
275	Data6	NC2	P01876	2.61105954836943	NC	tear	No	Q Exactive HF
276	Data6	NC2	P02647	1.12587565172911	NC	tear	No	Q Exactive HF
277	Data6	NC2	P02671	-0.758393016660008	NC	tear	No	Q Exactive HF
278	Data6	NC2	P02675	-0.449580548458598	NC	tear	No	Q Exactive HF
279	Data6	NC2	P02679	-0.337605813378248	NC	tear	No	Q Exactive HF
280	Data6	NC2	P02750	-1.21513992621282	NC	tear	No	Q Exactive HF
281	Data6	NC2	P02763	0.730974352629539	NC	tear	No	Q Exactive HF
282	Data6	NC2	P02765	0.232046184208717	NC	tear	No	Q Exactive HF
283	Data6	NC2	P02766	-0.700778823468668	NC	tear	No	Q Exactive HF
284	Data6	NC2	P02774	0.51904567383002	NC	tear	No	Q Exactive HF
285	Data6	NC2	P02787	1.86168620692837	NC	tear	No	Q Exactive HF
286	Data6	NC2	P02788	3.52449402954726	NC	tear	No	Q Exactive HF
287	Data6	NC2	P02790	1.126268476264	NC	tear	No	Q Exactive HF
288	Data6	NC2	P03973	-0.20046548596722	NC	tear	No	Q Exactive HF
289	Data6	NC2	P04075	0.568424346258453	NC	tear	No	Q Exactive HF
290	Data6	NC2	P04080	0.278161786067852	NC	tear	No	Q Exactive HF
291	Data6	NC2	P04083	0.16150179644214	NC	tear	No	Q Exactive HF
292	Data6	NC2	P04155	-1.60204524091318	NC	tear	No	Q Exactive HF
293	Data6	NC2	P04217	-0.0621348034647648	NC	tear	No	Q Exactive HF
294	Data6	NC2	P04264	0.544915813480002	NC	tear	No	Q Exactive HF
295	Data6	NC2	P04406	1.09448886803597	NC	tear	No	Q Exactive HF
296	Data6	NC2	P04632	-0.37114814067536	NC	tear	No	Q Exactive HF
297	Data6	NC2	P04792	1.28152009938315	NC	tear	No	Q Exactive HF
298	Data6	NC2	P05109	0.854085605039248	NC	tear	No	Q Exactive HF
299	Data6	NC2	P06310	-0.971664855438012	NC	tear	No	Q Exactive HF
300	Data6	NC2	P06331	-0.711420379722519	NC	tear	No	Q Exactive HF
301	Data6	NC2	P06396	0.905637034194816	NC	tear	No	Q Exactive HF
302	Data6	NC2	P06702	0.996272581126462	NC	tear	No	Q Exactive HF
303	Data6	NC2	P06703	1.45381996297895	NC	tear	No	Q Exactive HF
304	Data6	NC2	P06733	1.83025347448539	NC	tear	No	Q Exactive HF
305	Data6	NC2	P06737	-0.266009496821963	NC	tear	No	Q Exactive HF
306	Data6	NC2	P06744	0.344888907623782	NC	tear	No	Q Exactive HF
307	Data6	NC2	P07108	-0.785148403278224	NC	tear	No	Q Exactive HF
308	Data6	NC2	P07203	-1.20689968736275	NC	tear	No	Q Exactive HF
309	Data6	NC2	P07237	-1.37269696426604	NC	tear	No	Q Exactive HF
310	Data6	NC2	P07339	-0.580139083854118	NC	tear	No	Q Exactive HF
311	Data6	NC2	P07355	0.316329763542115	NC	tear	No	Q Exactive HF
312	Data6	NC2	P07384	-0.244582235740891	NC	tear	No	Q Exactive HF
313	Data6	NC2	P07602	-1.10834025970582	NC	tear	No	Q Exactive HF
314	Data6	NC2	P07737	0.479193001135351	NC	tear	No	Q Exactive HF
315	Data6	NC2	P07858	-0.716280213197186	NC	tear	No	Q Exactive HF
316	Data6	NC2	P07900	0.62752362543337	NC	tear	No	Q Exactive HF
317	Data6	NC2	P08238	-0.765810801929096	NC	tear	No	Q Exactive HF
318	Data6	NC2	P08603	-0.367056012466758	NC	tear	No	Q Exactive HF
319	Data6	NC2	P08727	0.0888661753972367	NC	tear	No	Q Exactive HF
320	Data6	NC2	P09210	-0.753988586718147	NC	tear	No	Q Exactive HF
321	Data6	NC2	P09211	1.41558839466616	NC	tear	No	Q Exactive HF
322	Data6	NC2	P09467	-0.454427047557957	NC	tear	No	Q Exactive HF
323	Data6	NC2	P0DMV9	0.851707670130453	NC	tear	No	Q Exactive HF
324	Data6	NC2	P0DOX2	0.635013591507906	NC	tear	No	Q Exactive HF
325	Data6	NC2	P0DOX5	1.96540635462618	NC	tear	No	Q Exactive HF
326	Data6	NC2	P0DOX7	1.63395399211617	NC	tear	No	Q Exactive HF
327	Data6	NC2	P0DOX8	1.42568855162848	NC	tear	No	Q Exactive HF
328	Data6	NC2	P0DOY2	0.736474275876895	NC	tear	No	Q Exactive HF
329	Data6	NC2	P0DP25	-0.262323258037791	NC	tear	No	Q Exactive HF
330	Data6	NC2	P10599	-0.0606366807922523	NC	tear	No	Q Exactive HF
331	Data6	NC2	P10909	0.70990669027079	NC	tear	No	Q Exactive HF
332	Data6	NC2	P11142	0.291542057233219	NC	tear	No	Q Exactive HF
333	Data6	NC2	P12273	2.31991561033921	NC	tear	No	Q Exactive HF
334	Data6	NC2	P13489	-0.0570913537603426	NC	tear	No	Q Exactive HF
335	Data6	NC2	P13639	0.0626133553413238	NC	tear	No	Q Exactive HF
336	Data6	NC2	P13797	-0.236567539085701	NC	tear	No	Q Exactive HF
337	Data6	NC2	P13987	-1.45545393038377	NC	tear	No	Q Exactive HF
338	Data6	NC2	P14174	-0.188545749538711	NC	tear	No	Q Exactive HF
339	Data6	NC2	P14550	0.333616700948288	NC	tear	No	Q Exactive HF
340	Data6	NC2	P14618	1.29437653050213	NC	tear	No	Q Exactive HF
341	Data6	NC2	P15104	-1.2320608964233	NC	tear	No	Q Exactive HF
342	Data6	NC2	P15311	0.203274196129763	NC	tear	No	Q Exactive HF
343	Data6	NC2	P16152	-0.598170454970441	NC	tear	No	Q Exactive HF
344	Data6	NC2	P17655	-0.562557091750342	NC	tear	No	Q Exactive HF
345	Data6	NC2	P17931	0.763582728887204	NC	tear	No	Q Exactive HF
346	Data6	NC2	P18206	-1.79282754304288	NC	tear	No	Q Exactive HF
347	Data6	NC2	P18510	-0.881027898677145	NC	tear	No	Q Exactive HF
348	Data6	NC2	P18669	0.00991711410861061	NC	tear	No	Q Exactive HF
349	Data6	NC2	P19652	0.540731837681756	NC	tear	No	Q Exactive HF
