dataset	sample	protein	intensities	group	ocular.region	labeling	instrument
24	Data2	NC1	P02649	0.0766815669520535	NC	vitreous	No	TripleTOF 5600
25	Data2	NC1	P02652	-1.07480240922887	NC	vitreous	No	TripleTOF 5600
26	Data2	NC1	P02743	-1.93853584028985	NC	vitreous	No	TripleTOF 5600
27	Data2	NC1	P02746	-0.912034191925891	NC	vitreous	No	TripleTOF 5600
28	Data2	NC1	P02747	-0.767442747733428	NC	vitreous	No	TripleTOF 5600
29	Data2	NC1	P02748	0.287625690915947	NC	vitreous	No	TripleTOF 5600
30	Data2	NC1	P02749	0.438146078000319	NC	vitreous	No	TripleTOF 5600
31	Data2	NC1	P02750	0.684051752782669	NC	vitreous	No	TripleTOF 5600
32	Data2	NC1	P02753	0.255400091739734	NC	vitreous	No	TripleTOF 5600
33	Data2	NC1	P02760	-0.0765016773110677	NC	vitreous	No	TripleTOF 5600
34	Data2	NC1	P02765	0.756861259386277	NC	vitreous	No	TripleTOF 5600
35	Data2	NC1	P02766	1.85103652899478	NC	vitreous	No	TripleTOF 5600
36	Data2	NC1	P02768	2.44257325610167	NC	vitreous	No	TripleTOF 5600
37	Data2	NC1	P02774	1.77479406585535	NC	vitreous	No	TripleTOF 5600
38	Data2	NC1	P02787	0.109753193195491	NC	vitreous	No	TripleTOF 5600
39	Data2	NC1	P02790	1.7260459687757	NC	vitreous	No	TripleTOF 5600
40	Data2	NC1	P03952	-1.10236302786482	NC	vitreous	No	TripleTOF 5600
41	Data2	NC1	P04004	0.438512316385503	NC	vitreous	No	TripleTOF 5600
42	Data2	NC1	P04196	0.148545006749862	NC	vitreous	No	TripleTOF 5600
43	Data2	NC1	P04217	1.42070270612747	NC	vitreous	No	TripleTOF 5600
44	Data2	NC1	P04264	-0.195511710861684	NC	vitreous	No	TripleTOF 5600
45	Data2	NC1	P05067	-0.308069628305558	NC	vitreous	No	TripleTOF 5600
46	Data2	NC1	P05090	-0.470466687782309	NC	vitreous	No	TripleTOF 5600
47	Data2	NC1	P05154	-0.21241664593272	NC	vitreous	No	TripleTOF 5600
48	Data2	NC1	P05155	1.50168571178056	NC	vitreous	No	TripleTOF 5600
49	Data2	NC1	P05156	0.262649153400114	NC	vitreous	No	TripleTOF 5600
50	Data2	NC1	P05543	-0.175748383038023	NC	vitreous	No	TripleTOF 5600
51	Data2	NC1	P05546	0.263558635467681	NC	vitreous	No	TripleTOF 5600
52	Data2	NC1	P06396	1.20726559329468	NC	vitreous	No	TripleTOF 5600
53	Data2	NC1	P06681	-0.233797348274052	NC	vitreous	No	TripleTOF 5600
54	Data2	NC1	P06727	0.928924285415385	NC	vitreous	No	TripleTOF 5600
55	Data2	NC1	P07225	-0.538082060705894	NC	vitreous	No	TripleTOF 5600
56	Data2	NC1	P07339	1.00969886763999	NC	vitreous	No	TripleTOF 5600
57	Data2	NC1	P07357	-0.84554437920168	NC	vitreous	No	TripleTOF 5600
58	Data2	NC1	P07358	-1.00544632002589	NC	vitreous	No	TripleTOF 5600
59	Data2	NC1	P07360	-0.758079111734178	NC	vitreous	No	TripleTOF 5600
60	Data2	NC1	P08185	-0.0584166995704529	NC	vitreous	No	TripleTOF 5600
61	Data2	NC1	P08294	-0.50878171844572	NC	vitreous	No	TripleTOF 5600
62	Data2	NC1	P08571	-0.48625674486129	NC	vitreous	No	TripleTOF 5600
63	Data2	NC1	P08603	0.369516549786667	NC	vitreous	No	TripleTOF 5600
64	Data2	NC1	P08697	0.202643268024973	NC	vitreous	No	TripleTOF 5600
65	Data2	NC1	P09871	-0.574763893926151	NC	vitreous	No	TripleTOF 5600
66	Data2	NC1	P0C0L4	-0.485557667411887	NC	vitreous	No	TripleTOF 5600
67	Data2	NC1	P0C0L5	1.77083769240036	NC	vitreous	No	TripleTOF 5600
68	Data2	NC1	P0DOX5	-0.653325255462498	NC	vitreous	No	TripleTOF 5600
69	Data2	NC1	P10643	-0.587553450187149	NC	vitreous	No	TripleTOF 5600
70	Data2	NC1	P10745	1.86909973196176	NC	vitreous	No	TripleTOF 5600
71	Data2	NC1	P10909	1.72558502171315	NC	vitreous	No	TripleTOF 5600
72	Data2	NC1	P12109	-1.53848517727327	NC	vitreous	No	TripleTOF 5600
73	Data2	NC1	P13645	-0.607323037710588	NC	vitreous	No	TripleTOF 5600
74	Data2	NC1	P13671	-0.611153000471146	NC	vitreous	No	TripleTOF 5600
75	Data2	NC1	P16870	0.0635355189389854	NC	vitreous	No	TripleTOF 5600
76	Data2	NC1	P19823	0.609925533845347	NC	vitreous	No	TripleTOF 5600
77	Data2	NC1	P19827	0.468951519868765	NC	vitreous	No	TripleTOF 5600
78	Data2	NC1	P22352	0.51194635725054	NC	vitreous	No	TripleTOF 5600
79	Data2	NC1	P25311	0.700020482515854	NC	vitreous	No	TripleTOF 5600
80	Data2	NC1	P27169	-0.602742094852277	NC	vitreous	No	TripleTOF 5600
81	Data2	NC1	P29622	-0.060100899489787	NC	vitreous	No	TripleTOF 5600
82	Data2	NC1	P35527	-0.86340523439175	NC	vitreous	No	TripleTOF 5600
83	Data2	NC1	P35858	-0.800047920125814	NC	vitreous	No	TripleTOF 5600
84	Data2	NC1	P35908	-1.22427144292587	NC	vitreous	No	TripleTOF 5600
85	Data2	NC1	P36222	0.033574936058326	NC	vitreous	No	TripleTOF 5600
86	Data2	NC1	P36955	1.8791644284263	NC	vitreous	No	TripleTOF 5600
87	Data2	NC1	P41222	1.26229073993887	NC	vitreous	No	TripleTOF 5600
88	Data2	NC1	P43652	0.581859654457939	NC	vitreous	No	TripleTOF 5600
89	Data2	NC1	P51693	-0.718747480532773	NC	vitreous	No	TripleTOF 5600
90	Data2	NC1	P51884	0.176070939578611	NC	vitreous	No	TripleTOF 5600
91	Data2	NC1	P55058	-1.23878602245129	NC	vitreous	No	TripleTOF 5600
92	Data2	NC1	P61916	-1.46257314467789	NC	vitreous	No	TripleTOF 5600
93	Data2	NC1	P63261	-1.23914235064502	NC	vitreous	No	TripleTOF 5600
94	Data2	NC1	P98160	-1.61806700195836	NC	vitreous	No	TripleTOF 5600
95	Data2	NC1	Q06481	0.456763616349817	NC	vitreous	No	TripleTOF 5600
96	Data2	NC1	Q12805	-0.140937259324158	NC	vitreous	No	TripleTOF 5600
97	Data2	NC1	Q12860	-1.17534720623729	NC	vitreous	No	TripleTOF 5600
98	Data2	NC1	Q13449	-1.57246413289826	NC	vitreous	No	TripleTOF 5600
99	Data2	NC1	Q13822	0.276254272266496	NC	vitreous	No	TripleTOF 5600
100	Data2	NC1	Q14515	-0.229312578972849	NC	vitreous	No	TripleTOF 5600
101	Data2	NC1	Q14520	-1.24386415583347	NC	vitreous	No	TripleTOF 5600
102	Data2	NC1	Q14624	0.976856067422089	NC	vitreous	No	TripleTOF 5600
103	Data2	NC1	Q16270	-1.33959354836539	NC	vitreous	No	TripleTOF 5600
104	Data2	NC1	Q86UD1	-1.13456942911942	NC	vitreous	No	TripleTOF 5600
105	Data2	NC1	Q92765	-0.460745424978456	NC	vitreous	No	TripleTOF 5600
106	Data2	NC1	Q92823	-0.935723543696539	NC	vitreous	No	TripleTOF 5600
107	Data2	NC1	Q96IY4	-1.31710140061046	NC	vitreous	No	TripleTOF 5600
108	Data2	NC1	Q96PD5	-0.357492519550154	NC	vitreous	No	TripleTOF 5600
109	Data2	NC1	Q99574	-0.709839102399568	NC	vitreous	No	TripleTOF 5600
110	Data2	NC1	Q9HCB6	-0.297162523020064	NC	vitreous	No	TripleTOF 5600
111	Data2	NC1	Q9NQ79	-0.84269866403715	NC	vitreous	No	TripleTOF 5600
112	Data2	NC1	Q9UBM4	0.232055011836528	NC	vitreous	No	TripleTOF 5600
113	Data2	NC1	Q9UBP4	0.154674835754858	NC	vitreous	No	TripleTOF 5600
114	Data2	NC1	Q9Y5W5	-0.0278108341515495	NC	vitreous	No	TripleTOF 5600
115	Data2	NC1	Q9Y6R7	0.413984963891363	NC	vitreous	No	TripleTOF 5600
116	Data2	NC2	O00533	-1.08373928876036	NC	vitreous	No	TripleTOF 5600
117	Data2	NC2	O14773	-0.126631719676921	NC	vitreous	No	TripleTOF 5600
118	Data2	NC2	O15537	-0.0541427465590101	NC	vitreous	No	TripleTOF 5600
119	Data2	NC2	O43505	-0.071176512514377	NC	vitreous	No	TripleTOF 5600
120	Data2	NC2	O75326	-0.221779615425152	NC	vitreous	No	TripleTOF 5600
121	Data2	NC2	O75882	-1.39332487680192	NC	vitreous	No	TripleTOF 5600
122	Data2	NC2	O94985	1.17898587092571	NC	vitreous	No	TripleTOF 5600
123	Data2	NC2	P00450	1.84592771419508	NC	vitreous	No	TripleTOF 5600
124	Data2	NC2	P00734	0.269301445602103	NC	vitreous	No	TripleTOF 5600
125	Data2	NC2	P00746	-0.873759817689776	NC	vitreous	No	TripleTOF 5600
126	Data2	NC2	P00747	0.466265541768772	NC	vitreous	No	TripleTOF 5600
127	Data2	NC2	P00748	-0.570846209312422	NC	vitreous	No	TripleTOF 5600
128	Data2	NC2	P00751	1.14486258153801	NC	vitreous	No	TripleTOF 5600
129	Data2	NC2	P01008	1.39716199775175	NC	vitreous	No	TripleTOF 5600
130	Data2	NC2	P01009	0.959715512127917	NC	vitreous	No	TripleTOF 5600
131	Data2	NC2	P01011	1.42883305214022	NC	vitreous	No	TripleTOF 5600
132	Data2	NC2	P01019	0.939128366929557	NC	vitreous	No	TripleTOF 5600
133	Data2	NC2	P01023	-1.35761969102456	NC	vitreous	No	TripleTOF 5600
134	Data2	NC2	P01024	2.23116934806991	NC	vitreous	No	TripleTOF 5600
135	Data2	NC2	P01031	-0.10272891246793	NC	vitreous	No	TripleTOF 5600
136	Data2	NC2	P01042	0.731550921386778	NC	vitreous	No	TripleTOF 5600
137	Data2	NC2	P01834	-1.11972256149381	NC	vitreous	No	TripleTOF 5600
138	Data2	NC2	P02647	1.31138283887253	NC	vitreous	No	TripleTOF 5600
139	Data2	NC2	P02649	0.658153146474502	NC	vitreous	No	TripleTOF 5600
140	Data2	NC2	P02652	-1.34003159607411	NC	vitreous	No	TripleTOF 5600
141	Data2	NC2	P02743	-1.74337848692162	NC	vitreous	No	TripleTOF 5600
142	Data2	NC2	P02746	-0.883155671573193	NC	vitreous	No	TripleTOF 5600
143	Data2	NC2	P02747	-0.771023169541007	NC	vitreous	No	TripleTOF 5600
144	Data2	NC2	P02748	0.075023333610204	NC	vitreous	No	TripleTOF 5600
145	Data2	NC2	P02749	0.0661658649257977	NC	vitreous	No	TripleTOF 5600
146	Data2	NC2	P02750	0.363402052195829	NC	vitreous	No	TripleTOF 5600
147	Data2	NC2	P02753	0.272999230313871	NC	vitreous	No	TripleTOF 5600
148	Data2	NC2	P02760	-0.586049001262068	NC	vitreous	No	TripleTOF 5600
149	Data2	NC2	P02765	0.738560467108664	NC	vitreous	No	TripleTOF 5600
150	Data2	NC2	P02766	1.90940508939103	NC	vitreous	No	TripleTOF 5600
151	Data2	NC2	P02768	2.56911130113669	NC	vitreous	No	TripleTOF 5600
152	Data2	NC2	P02774	1.63776755556056	NC	vitreous	No	TripleTOF 5600
153	Data2	NC2	P02787	0.495749156090789	NC	vitreous	No	TripleTOF 5600
154	Data2	NC2	P02790	1.72908471697016	NC	vitreous	No	TripleTOF 5600
155	Data2	NC2	P03952	-1.53766812388317	NC	vitreous	No	TripleTOF 5600
156	Data2	NC2	P04004	0.0366672122148912	NC	vitreous	No	TripleTOF 5600
157	Data2	NC2	P04196	0.308928266808901	NC	vitreous	No	TripleTOF 5600
158	Data2	NC2	P04217	1.33455803905045	NC	vitreous	No	TripleTOF 5600
159	Data2	NC2	P04264	-0.0517833522247799	NC	vitreous	No	TripleTOF 5600
160	Data2	NC2	P05067	-0.0454432057323344	NC	vitreous	No	TripleTOF 5600
161	Data2	NC2	P05090	-1.08097336268182	NC	vitreous	No	TripleTOF 5600
162	Data2	NC2	P05154	-0.860920115753753	NC	vitreous	No	TripleTOF 5600
163	Data2	NC2	P05155	1.49955037771696	NC	vitreous	No	TripleTOF 5600
164	Data2	NC2	P05156	0.266609961878493	NC	vitreous	No	TripleTOF 5600
165	Data2	NC2	P05543	-0.131230250247313	NC	vitreous	No	TripleTOF 5600
166	Data2	NC2	P05546	-0.0718527382020524	NC	vitreous	No	TripleTOF 5600
167	Data2	NC2	P06396	1.11305644375105	NC	vitreous	No	TripleTOF 5600
168	Data2	NC2	P06681	-0.60205234506389	NC	vitreous	No	TripleTOF 5600
169	Data2	NC2	P06727	0.697675743874037	NC	vitreous	No	TripleTOF 5600
170	Data2	NC2	P07225	-0.847116799805586	NC	vitreous	No	TripleTOF 5600
171	Data2	NC2	P07339	1.35667336621913	NC	vitreous	No	TripleTOF 5600
172	Data2	NC2	P07357	-1.04642904548974	NC	vitreous	No	TripleTOF 5600
173	Data2	NC2	P07358	-1.187006523039	NC	vitreous	No	TripleTOF 5600
174	Data2	NC2	P07360	-0.909330011548304	NC	vitreous	No	TripleTOF 5600
175	Data2	NC2	P08185	-0.151699472784305	NC	vitreous	No	TripleTOF 5600
176	Data2	NC2	P08294	-0.543678281024477	NC	vitreous	No	TripleTOF 5600
177	Data2	NC2	P08571	-0.523295223840145	NC	vitreous	No	TripleTOF 5600
178	Data2	NC2	P08603	0.0506719640503335	NC	vitreous	No	TripleTOF 5600
179	Data2	NC2	P08697	0.0847069784389421	NC	vitreous	No	TripleTOF 5600
180	Data2	NC2	P09871	-0.758822060429235	NC	vitreous	No	TripleTOF 5600
181	Data2	NC2	P0C0L4	-0.182487978628956	NC	vitreous	No	TripleTOF 5600
182	Data2	NC2	P0C0L5	2.000426076641	NC	vitreous	No	TripleTOF 5600
183	Data2	NC2	P0DOX5	-0.74174174162598	NC	vitreous	No	TripleTOF 5600
184	Data2	NC2	P10643	-0.866224339768986	NC	vitreous	No	TripleTOF 5600
185	Data2	NC2	P10745	2.00662155990984	NC	vitreous	No	TripleTOF 5600
186	Data2	NC2	P10909	1.61811190937717	NC	vitreous	No	TripleTOF 5600
187	Data2	NC2	P12109	-1.49905857260312	NC	vitreous	No	TripleTOF 5600
188	Data2	NC2	P13645	-0.394392824446546	NC	vitreous	No	TripleTOF 5600
189	Data2	NC2	P13671	-1.48316263149973	NC	vitreous	No	TripleTOF 5600
190	Data2	NC2	P16870	0.412698982559171	NC	vitreous	No	TripleTOF 5600
191	Data2	NC2	P19823	0.0460920655330902	NC	vitreous	No	TripleTOF 5600
192	Data2	NC2	P19827	-0.0339938089039479	NC	vitreous	No	TripleTOF 5600
193	Data2	NC2	P22352	0.778102864261933	NC	vitreous	No	TripleTOF 5600
194	Data2	NC2	P25311	0.520796718657339	NC	vitreous	No	TripleTOF 5600
195	Data2	NC2	P27169	-1.25531379078748	NC	vitreous	No	TripleTOF 5600
196	Data2	NC2	P29622	-0.0747244366138797	NC	vitreous	No	TripleTOF 5600
197	Data2	NC2	P35527	-0.690275535938692	NC	vitreous	No	TripleTOF 5600
198	Data2	NC2	P35858	-0.888573509728947	NC	vitreous	No	TripleTOF 5600
199	Data2	NC2	P35908	-0.959991592409718	NC	vitreous	No	TripleTOF 5600
200	Data2	NC2	P36222	0.0704489363429839	NC	vitreous	No	TripleTOF 5600
201	Data2	NC2	P36955	2.1739980300749	NC	vitreous	No	TripleTOF 5600
202	Data2	NC2	P41222	1.61925713617105	NC	vitreous	No	TripleTOF 5600
203	Data2	NC2	P43652	0.351962724098072	NC	vitreous	No	TripleTOF 5600
204	Data2	NC2	P51693	-0.411475338438935	NC	vitreous	No	TripleTOF 5600
205	Data2	NC2	P51884	-0.113660348399981	NC	vitreous	No	TripleTOF 5600
206	Data2	NC2	P55058	-1.36126667240295	NC	vitreous	No	TripleTOF 5600
207	Data2	NC2	P61916	-0.738465092572894	NC	vitreous	No	TripleTOF 5600
208	Data2	NC2	P63261	-1.31011434434586	NC	vitreous	No	TripleTOF 5600
209	Data2	NC2	P98160	-1.59714756045541	NC	vitreous	No	TripleTOF 5600
210	Data2	NC2	Q06481	0.785391236220899	NC	vitreous	No	TripleTOF 5600
211	Data2	NC2	Q12805	0.139258199617349	NC	vitreous	No	TripleTOF 5600
212	Data2	NC2	Q12860	-0.851573966814557	NC	vitreous	No	TripleTOF 5600
213	Data2	NC2	Q13449	-1.0694307559989	NC	vitreous	No	TripleTOF 5600
214	Data2	NC2	Q13822	0.55675286388462	NC	vitreous	No	TripleTOF 5600
215	Data2	NC2	Q14515	-0.0810298748826017	NC	vitreous	No	TripleTOF 5600
216	Data2	NC2	Q14520	-1.36023457115963	NC	vitreous	No	TripleTOF 5600
217	Data2	NC2	Q14624	0.449750506685105	NC	vitreous	No	TripleTOF 5600
218	Data2	NC2	Q16270	-1.13975262693726	NC	vitreous	No	TripleTOF 5600
219	Data2	NC2	Q86UD1	-0.829970041339862	NC	vitreous	No	TripleTOF 5600
220	Data2	NC2	Q92765	-0.0735662814464388	NC	vitreous	No	TripleTOF 5600
221	Data2	NC2	Q92823	-0.577544746614074	NC	vitreous	No	TripleTOF 5600
222	Data2	NC2	Q96IY4	-1.21487565003317	NC	vitreous	No	TripleTOF 5600
223	Data2	NC2	Q96PD5	-0.48101894890191	NC	vitreous	No	TripleTOF 5600
224	Data2	NC2	Q99574	-0.566950187517058	NC	vitreous	No	TripleTOF 5600
225	Data2	NC2	Q9HCB6	-0.0188704332492987	NC	vitreous	No	TripleTOF 5600
226	Data2	NC2	Q9NQ79	-0.333056146788746	NC	vitreous	No	TripleTOF 5600
227	Data2	NC2	Q9UBM4	0.435887878518841	NC	vitreous	No	TripleTOF 5600
228	Data2	NC2	Q9UBP4	0.571085001032584	NC	vitreous	No	TripleTOF 5600
229	Data2	NC2	Q9Y5W5	-0.0422006171722142	NC	vitreous	No	TripleTOF 5600
230	Data2	NC2	Q9Y6R7	0.185107608600315	NC	vitreous	No	TripleTOF 5600
231	Data2	NC3	O00533	-1.50351203226188	NC	vitreous	No	TripleTOF 5600
232	Data2	NC3	O14773	-0.245942883517259	NC	vitreous	No	TripleTOF 5600
233	Data2	NC3	O15537	-0.570095782648037	NC	vitreous	No	TripleTOF 5600
234	Data2	NC3	O43505	-0.11849841070159	NC	vitreous	No	TripleTOF 5600
235	Data2	NC3	O75326	-0.459344575837853	NC	vitreous	No	TripleTOF 5600
236	Data2	NC3	O75882	-1.48349590571709	NC	vitreous	No	TripleTOF 5600
237	Data2	NC3	O94985	0.618731659651774	NC	vitreous	No	TripleTOF 5600
238	Data2	NC3	P00450	1.65015278364908	NC	vitreous	No	TripleTOF 5600
239	Data2	NC3	P00734	0.331383943561016	NC	vitreous	No	TripleTOF 5600
240	Data2	NC3	P00746	-0.782119196187167	NC	vitreous	No	TripleTOF 5600
241	Data2	NC3	P00747	0.344342198759753	NC	vitreous	No	TripleTOF 5600
242	Data2	NC3	P00748	-0.752416295423566	NC	vitreous	No	TripleTOF 5600
243	Data2	NC3	P00751	1.27426084688622	NC	vitreous	No	TripleTOF 5600
244	Data2	NC3	P01008	1.5418308557044	NC	vitreous	No	TripleTOF 5600
245	Data2	NC3	P01009	0.942910036120674	NC	vitreous	No	TripleTOF 5600
246	Data2	NC3	P01011	1.69831048793695	NC	vitreous	No	TripleTOF 5600
247	Data2	NC3	P01019	0.868533733748058	NC	vitreous	No	TripleTOF 5600
248	Data2	NC3	P01023	-1.23986871174431	NC	vitreous	No	TripleTOF 5600
249	Data2	NC3	P01024	2.32199584243385	NC	vitreous	No	TripleTOF 5600
250	Data2	NC3	P01031	0.00726210924940473	NC	vitreous	No	TripleTOF 5600
251	Data2	NC3	P01042	0.903209479011004	NC	vitreous	No	TripleTOF 5600
252	Data2	NC3	P01834	-1.17015242445342	NC	vitreous	No	TripleTOF 5600
253	Data2	NC3	P02647	1.53028927401925	NC	vitreous	No	TripleTOF 5600
254	Data2	NC3	P02649	0.836316146438266	NC	vitreous	No	TripleTOF 5600
255	Data2	NC3	P02652	-0.669300244680539	NC	vitreous	No	TripleTOF 5600
256	Data2	NC3	P02743	-1.36723937594223	NC	vitreous	No	TripleTOF 5600
257	Data2	NC3	P02746	-0.755415563199376	NC	vitreous	No	TripleTOF 5600
258	Data2	NC3	P02747	-1.09067724776468	NC	vitreous	No	TripleTOF 5600
259	Data2	NC3	P02748	0.525184141473407	NC	vitreous	No	TripleTOF 5600
260	Data2	NC3	P02749	0.334091487247527	NC	vitreous	No	TripleTOF 5600
261	Data2	NC3	P02750	0.891477047856641	NC	vitreous	No	TripleTOF 5600
262	Data2	NC3	P02753	0.418773745001916	NC	vitreous	No	TripleTOF 5600
263	Data2	NC3	P02760	0.0495577067248776	NC	vitreous	No	TripleTOF 5600
264	Data2	NC3	P02765	0.841080374204603	NC	vitreous	No	TripleTOF 5600
265	Data2	NC3	P02766	1.83384741987258	NC	vitreous	No	TripleTOF 5600
266	Data2	NC3	P02768	2.60420511869818	NC	vitreous	No	TripleTOF 5600
267	Data2	NC3	P02774	1.58505882648853	NC	vitreous	No	TripleTOF 5600
268	Data2	NC3	P02787	0.444254108134881	NC	vitreous	No	TripleTOF 5600
269	Data2	NC3	P02790	1.73364346031184	NC	vitreous	No	TripleTOF 5600
270	Data2	NC3	P03952	-1.40436093877018	NC	vitreous	No	TripleTOF 5600
271	Data2	NC3	P04004	0.298340835153445	NC	vitreous	No	TripleTOF 5600
272	Data2	NC3	P04196	0.481624369977215	NC	vitreous	No	TripleTOF 5600
273	Data2	NC3	P04217	1.31337791753323	NC	vitreous	No	TripleTOF 5600
274	Data2	NC3	P04264	-0.15623799939529	NC	vitreous	No	TripleTOF 5600
275	Data2	NC3	P05067	-0.161438869819435	NC	vitreous	No	TripleTOF 5600
276	Data2	NC3	P05090	-0.907238522630542	NC	vitreous	No	TripleTOF 5600
277	Data2	NC3	P05154	-0.319324712539301	NC	vitreous	No	TripleTOF 5600
278	Data2	NC3	P05155	1.06946382355889	NC	vitreous	No	TripleTOF 5600
279	Data2	NC3	P05156	0.232299376464741	NC	vitreous	No	TripleTOF 5600
280	Data2	NC3	P05543	-0.249670292159558	NC	vitreous	No	TripleTOF 5600
281	Data2	NC3	P05546	0.322562461419626	NC	vitreous	No	TripleTOF 5600
282	Data2	NC3	P06396	1.06593838792394	NC	vitreous	No	TripleTOF 5600
283	Data2	NC3	P06681	-0.382431121074939	NC	vitreous	No	TripleTOF 5600
284	Data2	NC3	P06727	0.965306632536789	NC	vitreous	No	TripleTOF 5600
285	Data2	NC3	P07225	-0.754223164710593	NC	vitreous	No	TripleTOF 5600
286	Data2	NC3	P07339	1.05195666076344	NC	vitreous	No	TripleTOF 5600
287	Data2	NC3	P07357	-0.452452946468996	NC	vitreous	No	TripleTOF 5600
288	Data2	NC3	P07358	-1.05456414689778	NC	vitreous	No	TripleTOF 5600
289	Data2	NC3	P07360	-0.473716748761954	NC	vitreous	No	TripleTOF 5600
290	Data2	NC3	P08185	0.143064005442681	NC	vitreous	No	TripleTOF 5600
291	Data2	NC3	P08294	-0.420350890217451	NC	vitreous	No	TripleTOF 5600
292	Data2	NC3	P08571	-0.624414442125014	NC	vitreous	No	TripleTOF 5600
293	Data2	NC3	P08603	0.235842420326023	NC	vitreous	No	TripleTOF 5600
294	Data2	NC3	P08697	0.253503981650732	NC	vitreous	No	TripleTOF 5600
295	Data2	NC3	P09871	-0.736751089651894	NC	vitreous	No	TripleTOF 5600
296	Data2	NC3	P0C0L4	-0.70806898584031	NC	vitreous	No	TripleTOF 5600
297	Data2	NC3	P0C0L5	1.89845492361275	NC	vitreous	No	TripleTOF 5600
298	Data2	NC3	P0DOX5	-0.635620632513809	NC	vitreous	No	TripleTOF 5600
299	Data2	NC3	P10643	-1.15797963421084	NC	vitreous	No	TripleTOF 5600
300	Data2	NC3	P10745	1.70956389754136	NC	vitreous	No	TripleTOF 5600
301	Data2	NC3	P10909	1.83718839830422	NC	vitreous	No	TripleTOF 5600
302	Data2	NC3	P12109	-1.46588758394273	NC	vitreous	No	TripleTOF 5600
303	Data2	NC3	P13645	-0.37100893072193	NC	vitreous	No	TripleTOF 5600
304	Data2	NC3	P13671	-1.72704331576777	NC	vitreous	No	TripleTOF 5600
305	Data2	NC3	P16870	0.241847267561628	NC	vitreous	No	TripleTOF 5600
306	Data2	NC3	P19823	0.329662547874518	NC	vitreous	No	TripleTOF 5600
307	Data2	NC3	P19827	0.282959208746689	NC	vitreous	No	TripleTOF 5600
308	Data2	NC3	P22352	0.704129858606079	NC	vitreous	No	TripleTOF 5600
309	Data2	NC3	P25311	0.798745951690542	NC	vitreous	No	TripleTOF 5600
310	Data2	NC3	P27169	-0.621510661355917	NC	vitreous	No	TripleTOF 5600
311	Data2	NC3	P29622	-0.0228428062520181	NC	vitreous	No	TripleTOF 5600
312	Data2	NC3	P35527	-1.06278094708818	NC	vitreous	No	TripleTOF 5600
313	Data2	NC3	P35858	-1.12904455136868	NC	vitreous	No	TripleTOF 5600
314	Data2	NC3	P35908	-1.59657855118877	NC	vitreous	No	TripleTOF 5600
315	Data2	NC3	P36222	-0.0551097827133095	NC	vitreous	No	TripleTOF 5600
316	Data2	NC3	P36955	2.04942282034892	NC	vitreous	No	TripleTOF 5600
317	Data2	NC3	P41222	1.37112327810414	NC	vitreous	No	TripleTOF 5600
318	Data2	NC3	P43652	0.184262361803821	NC	vitreous	No	TripleTOF 5600
319	Data2	NC3	P51693	-0.482054182019818	NC	vitreous	No	TripleTOF 5600
320	Data2	NC3	P51884	-0.199880007428476	NC	vitreous	No	TripleTOF 5600
321	Data2	NC3	P55058	-1.45380956939463	NC	vitreous	No	TripleTOF 5600
322	Data2	NC3	P61916	-0.760479741821283	NC	vitreous	No	TripleTOF 5600
323	Data2	NC3	P63261	-1.15606416143742	NC	vitreous	No	TripleTOF 5600
324	Data2	NC3	P98160	-1.52383689689316	NC	vitreous	No	TripleTOF 5600
