NC1	NC2	NC3	NC4	NC5	NC6	NC7	NC8	PDR1	PDR2	PDR3	PDR4	PDR5	PDR6	PDR7	PDR8
P0DP25	-0.161131968396582	-0.262323258037791	0.0817108528967313	-0.30040686436565	-0.310522473090514	-0.555745631226936	-0.128136306061241	0.173267208939771	-0.0410406986134632	0.229832317214071	-0.177006661962361	-0.0166155060659848	-0.0830671799958475	0.240610626199629	0.366549334137267	0.232261463836237
P10599	-0.129548180568191	-0.0606366807922523	0.135742555794912	-0.00986879586143979	-0.014966205703979	-0.163009280215784	-0.100867246713055	-0.312192494151091	0.19805781823881	0.457191649416902	-0.117280339242343	0.133791680361285	-0.368023398309026	0.0833225166265018	0.386965868971701	0.349736032549186
P10909	1.0272256718021	0.70990669027079	1.07292639832727	1.11197515055295	0.936437020593509	0.809898538930929	0.990130510922562	0.381285772134286	0.996207460937901	0.570097697574173	1.04896308517356	0.800169349905863	0.830003743076301	0.577225559680941	0.415165227383152	0.451580824149093
P11142	0.172456057573062	0.291542057233219	0.152910020855355	0.0389255386414135	0.181885923029807	-0.120543128233582	0.229045285610425	0.392600831440219	0.224424250792651	0.336152939562419	0.191052176057648	0.226535861971071	0.0650202667236538	0.0787210716638408	0.317605055726584	0.342515620123434
P12273	2.43403173531101	2.31991561033921	2.34627732008908	2.50175159088715	2.4245265513457	2.60143802445631	2.31363097798571	2.036862318469	2.58045927502151	1.91077483231901	2.50252296387869	2.43176410688615	2.51407389825911	2.02558440243823	1.96292983411318	2.01007558450174
P13489	-0.50081683125252	-0.0570913537603426	-0.697036974668198	-0.297581848623459	-0.248593588959521	-1.32478270329321	-0.182333620092902	-0.205346015798783	-0.233887195418436	-0.174602115911805	-0.333366908495484	-0.390372498313549	-0.4164834239354	-0.45541670013646	-0.58913592053782	-0.325356993481149
P13639	-0.519642095564519	0.0626133553413238	NA	-0.748395926138421	-0.282619754856253	-0.904385461627091	-0.11649535658707	0.0545774032480474	-0.0250494399641152	0.105723966153385	-0.195302516216606	-0.0670633844292077	-0.1564617410723	-0.131155241534201	-0.111717331554236	-0.129774331748962
P13797	-0.38402175782718	-0.236567539085701	-0.443239884193603	-0.581054076818601	-0.298968600648809	-0.82698850867776	-0.412426439607433	-0.170758119122146	-0.222634901470397	-0.0898861439376878	-0.42981685580804	-0.381717890032111	-0.342378438818516	-0.216934031817079	-0.461527653741548	-0.113052239174151
P13987	-0.780298001195819	-1.45545393038377	-0.874220481355712	-0.786655747753325	-1.20476874919653	-1.02909904020597	-1.35052877965317	-1.56207991587806	-1.43086518854723	-1.6322841834219	-1.21149188465407	-1.56142474414506	-1.68030897521085	-1.16523323994632	-1.48777684312486	-1.94044654527185
P14174	-0.607374120130289	-0.188545749538711	-0.482468338303019	-0.627531122637335	-0.438974651237127	NA	-0.332668560688838	-0.397562697934506	-0.190925369876967	-0.275541941339395	-0.599259370847311	-0.526113407992672	-0.508918035722025	-0.46436123126316	-0.402373038385758	-0.402705274835364
P14550	0.181132876202682	0.333616700948288	-0.1833926269182	0.133286388652433	0.306658248559146	0.0634516948723109	0.358418072761402	0.488253971256513	0.318268885584881	0.535206328874283	0.151205040399408	0.358839104060837	0.345908051554966	0.274944618466518	0.266105878828568	0.486930719245042
P14618	0.736776825573837	1.29437653050213	0.59299131507468	0.819907630489852	0.989952479413371	0.444472999295764	1.05614959234171	1.19913689464336	1.15596786518965	1.27118428549424	0.999995330085066	1.26167950177346	1.04392288089919	1.121270468426	1.17470674708207	1.0946637424115
P15104	-1.42366617875107	-1.2320608964233	-1.49969292335007	-1.13232890480974	NA	NA	-0.764941835818555	-0.247797387999275	-0.288035596885246	-0.176446193652769	-1.31585058836887	-0.314578080356516	-0.592238697271151	-0.00835908890043703	-0.426551650492081	0.238185447797259
P15311	0.271498491327441	0.203274196129763	-0.0424133470705782	0.154743649694611	0.226326712503035	0.0168444740751367	0.363923135993033	0.386195561570394	0.259189628852559	0.552324665168219	0.167453096193454	0.380780351931856	0.142400532496253	0.27888186627964	0.44837771162541	0.472244406106376
P16152	-1.00799826633051	-0.598170454970441	NA	-1.03520128282774	-1.4155788292059	NA	-0.913213192315896	-0.608434731840268	-0.957195902370639	-0.723960456263579	-0.636823676873246	-0.877361850284908	-0.645648285465198	-0.895127565779319	-0.664616739880075	-0.998541215122615
P17655	-1.18290098716424	-0.562557091750342	-1.08937730945528	-0.558683945708648	-0.757057641851027	NA	0.115822031765822	-0.358502417438176	-0.415567879612414	-0.115969896561013	-0.891885316691584	-0.453475952600883	-0.693457774978079	-0.434683629137593	-0.68522332928852	-0.19081668704456
P17931	0.789292318750502	0.763582728887204	0.751119005938435	0.533773959861251	0.559397178839908	0.430825742668593	0.72586091711163	0.879128420747009	0.888499035805049	1.11864776942202	0.693144155332324	0.797294227997515	0.761832011129676	0.976818318668398	0.736554372544019	1.12953274473957
P18206	NA	-1.79282754304288	-1.71030208228443	NA	-1.80632949092304	-2.12148225928236	-1.00526631616831	-1.0394906581118	-0.92411125251111	-1.00811034063583	-1.61581319083764	-1.22459364927909	-1.28041972328167	-1.36610167917716	-1.27207287709248	-0.92764045887452
P18510	0.15275320080338	-0.881027898677145	0.466189954918894	-0.569407593502709	-0.590671435157815	0.00467451776989759	0.246319494729148	-0.135686959632411	0.263096435437592	0.171733350498211	-0.100206341275196	-0.0117437454010304	0.142950518731296	0.150708160850429	0.14651392157128	0.123789702798303
P18669	-0.00453182507942617	0.00991711410861061	-0.121967669524533	-0.130664712856561	-0.0319643722546542	-0.885556379578175	0.186828779718469	0.121822863873961	0.029036350693702	0.203003107623126	-0.11945051595144	0.00669404030425266	-0.167906102429366	0.00758745026224648	0.250417170062875	0.182343236532741
P19652	-0.0557735034777566	0.540731837681756	0.18258248620832	0.295403466919596	0.535434237882622	-0.781121387563914	0.191805587897266	0.870958876888494	0.0815935748679373	0.0649695826454001	0.284835416712211	0.351277174504953	0.297202400613775	0.09260127268925	0.279836169646153	0.182032031622215
P19971	-1.53328086340286	-0.58313450555656	-1.63529663616059	-0.742142860064159	-0.790033171506412	-1.6690992539649	-1.59049255528045	-0.85067947662742	-0.285246829175207	-0.55671885512207	0.105715258776489	-1.09816874266821	-0.384938862814659	-0.564834278849218	-0.0907978573532962	-0.669717713289906
P20061	0.448909163701981	0.231319606571176	0.622896985108955	0.592216614998531	0.166014118314255	1.21945085556643	0.553849399946355	0.177656101856186	0.0639823421964074	-0.18616371482014	0.759875869125474	-0.192524984533365	0.600771382705681	-0.0725827116732011	-0.305563957262191	-0.176043422000595
P21964	-0.870794070321665	-0.650557784884938	-0.773384667905881	-0.913561797355413	-0.728658757938143	NA	-0.650119459058556	-0.796621935179692	-0.648293734447035	-0.499887854521139	-0.884092112479417	-0.620165247039895	-0.800117599125048	-0.741310170867395	-0.757189569760047	-0.850076900023285
P21980	0.644236524040703	1.45704596386842	0.601296630034836	0.92275811372168	0.787268117389355	0.633649666440405	1.11149592451109	0.898718336133012	1.14020431410822	1.28054242780201	1.46416889024961	1.37098132637401	1.19135491343853	1.15201489674171	1.38066979336077	0.93618312056834
P22079	0.658530099339437	-0.433485520153553	0.46625833870674	0.145499516875634	0.12004091614268	1.25248870033201	0.20739210593583	-0.0631056132540842	0.0194639417760383	-0.634445909411503	0.616959493236662	0.147316338438125	0.705309979133411	-1.14622489553414	-1.24474351481333	-0.493625183598427
P22314	-0.73885912396095	-0.146627768083102	-1.39990238242257	-0.553635918279164	-0.261052733689795	-0.882012611410426	-0.157329193062319	0.0130431563860465	-0.232538419084093	-0.0395840373955937	-0.395654087555429	-0.351469296348267	-0.225842775707462	-0.30407651957299	-0.228750634734649	-0.14600500641185
P22626	-1.6280718611593	-0.793149940880311	NA	-1.7566200622257	-1.94589959971764	NA	-1.07603163775544	-0.320809374162217	-0.825149152185773	-0.813803903401276	-1.02625421568575	-0.668406132344738	-1.09151110335488	-0.983329987128132	-1.12563543964615	-0.469803296433522
P23528	0.259047923884904	0.466954486132823	0.111451188267003	0.168620277092891	0.298626129725027	0.155660016838618	0.194074017130811	0.449774779759576	0.397481249256872	0.618202087729632	0.510613642064147	0.491140934212128	0.50412584708106	0.533312766249305	0.679810774477275	0.583820060670372
P25311	2.54618126009532	1.93082213847932	2.22792562842207	2.33153158450688	2.23817593168705	2.57837914552719	2.42723800261132	1.85218733403255	2.37506477817935	1.9745017203692	2.24774089017342	2.04879401483583	2.34355050197138	2.04769718947874	2.04251807687093	1.77792308856124
P25786	-1.07651380818862	-0.839906066084513	NA	-0.946065075732109	-1.21711566484636	-1.10337762644849	-1.16789530976245	-0.988502630463156	-1.11759495377217	-1.00660598326248	-1.01646871335186	-1.07959267514281	-0.874529376275008	-1.35725382789068	-1.22506322019759	-1.0663950622099
P25815	-0.349943394775489	-0.981976918714532	-0.650534800214699	-0.502088122990863	-1.14543050845726	-0.545202973252194	-0.717231780428648	-0.477014568927716	-0.187068648376767	-0.345249351044197	0.122387017318284	-0.31418626512713	-0.448961475676651	-0.478966273257448	-0.491277600591167	-0.473552117228922
P26447	1.01398254454453	0.677090861182873	0.759710050021589	0.627071756020313	0.677619705675986	0.458418702369735	1.03424270832723	0.707310440832194	0.732746771220225	0.870994377664436	0.701014703181605	0.921809719428109	0.775440225337431	0.792779434860594	1.01371212142745	1.03475689844274
P27348	-0.678677795002978	-0.517070514243961	-0.676508096540048	-0.696151079924002	-0.445581503207654	-0.930093185335276	-0.447816403243231	-0.496804008064814	-0.536467647605864	-0.415210503088756	-0.669365618343225	-0.616872011523897	-0.639981493126677	-0.483105064854469	-0.519739887426962	-0.492291148769841
P28838	-0.688979197726471	0.00977187519081548	NA	-1.27882287809645	-0.884003668362567	NA	-0.328565397431837	-0.00836990122074748	-0.230509445140483	-0.171845929449181	0.433056249181768	-0.208596064448407	-0.299965498383033	-0.145718919678622	0.443420384008451	0.130135364017943
P29401	-0.0982453431004493	-0.092261998503556	-1.02610657736476	-0.585405182436549	-0.702490373496055	-1.14961447409788	-0.32326899806296	-0.0552357562263592	-0.228933365055782	0.120676698036969	-0.244890000080144	0.107849674622065	-0.268990092304837	-0.15483022122514	0.0493219705455611	0.152161708620845
P30041	-0.0890867585347946	0.557380196962705	-0.173371970002764	0.219459482891534	0.512692259917328	0.0182806841297986	0.397235735814324	0.391733346976573	0.241940013233947	0.662418536503443	0.327774322969074	0.340114794850325	0.369788224561555	0.178912884579115	0.194334379152741	0.445536415187571
P30043	-0.601688302573727	-0.614038016272381	NA	-0.74322250203175	-0.604616162313091	-1.22874433124532	-0.508787604667972	-0.453941934395172	-0.638548964880864	-0.688600469760096	-0.686996278492094	-0.621504503406448	-0.678911929671999	-0.684975472627935	-0.518966663812284	-0.55963785266985
P30044	0.476100176507835	0.831765336247892	0.513195177823656	0.44717566969251	0.69190385668311	0.329182951000769	0.733834173988411	0.7132752102807	0.79488257525125	0.90863578999886	0.422153967703156	0.705561260232192	0.719451233464762	0.633519123579177	0.871668180517273	0.849519710156738
P30085	-0.214387613144585	-0.294130643228597	-0.338158899803936	-0.463170394691042	-0.284699712710018	-0.535296819281662	-0.379224094167707	-0.476881823232878	-0.280020570864716	-0.0937310407919075	-0.449885125263059	-0.303535665117159	-0.25711914179775	-0.289638577594017	-0.29950904178482	-0.249670242059869
P30086	0.700686090528208	0.593699486862995	0.322774896951291	0.260474808791854	0.47947047136989	0.303224176010587	0.654942046206608	0.714656156153937	0.469711584204187	0.573918380528219	0.407368834442858	0.566688324582713	0.596225593210278	0.538838802725555	0.794574026343163	0.756520782088168
P30740	1.01967285295582	1.34704739705891	1.20271269167238	0.740828880066946	1.02217683109035	0.705774991076707	0.915416166360037	1.1401306974189	1.42877906814952	1.5027116758455	1.21532808432654	1.22002951635215	1.45983425603812	1.38472748032589	1.52114657950008	1.36618008452373
P30838	1.03400785615844	0.369308179877404	0.554623635842816	0.686013380356717	0.5883963452616	0.679008841550752	1.07432176620624	0.707595699345215	1.14158411706743	1.07614678321635	0.75322566538416	0.943724245491767	0.621716886039898	1.19321424487934	1.29562143469062	1.20109086559082
P31025	3.20064831617403	2.78500843030309	2.81752850140652	2.92137774786501	2.90484017205533	3.08677349554041	3.19655659976265	2.46796251677041	3.06692577663103	2.69165630639671	2.62882062383856	2.80832227581136	2.73388624909843	2.89344432135963	2.75454288162432	2.33256497721676
P31151	-0.407449554377962	-1.10279159359584	-0.79579065974124	-0.558229315619737	-0.747630152023324	0.355204628525244	-1.65546532948726	-1.37589127644526	-1.15867306306245	-1.48212205710445	-1.25998261135649	-0.346525839569809	-0.76001433206998	NA	-0.502516266402688	-0.715836766601401
P31939	-1.48875301196217	-0.573217531605817	-1.26601609836212	-0.845353466424236	-0.758750983965173	-1.19594012826865	-0.784775280004207	-0.736774606643987	-0.788193449329712	-0.638799475804983	-0.839320492187929	-0.87137461609014	-0.77782769365056	-0.972573166922459	-0.697378373916723	-1.02480514369537
P31946	-0.15434723423893	-0.118454453454695	-0.258214204714956	-0.330744986849993	-0.253481574723338	-0.328092243764102	-0.127929808664203	-0.016597155006121	-0.0823307361425459	-0.0788012749956517	-0.29915132346814	-0.141031493786295	-0.230110976158293	-0.0273964021005653	0.0483039199216468	0.0222292464740676
P31947	0.208448906040749	-0.0499368195107735	0.0999068259064993	-0.117895962043041	-0.177795637269906	-0.308488454462759	0.0139579013809316	-0.132365535522	0.181716526843843	0.215231144514015	-0.0466612116716049	0.122228159798399	-0.229209252661701	0.205629597057883	0.718382351919277	0.299437086725501
P31949	0.29124246776051	0.539944308368141	0.251429082278584	0.534775550857556	0.113283670511427	0.114091689755006	0.639105137098962	0.382633126851045	0.507369257796674	0.882854213228209	0.666634146758135	0.833089138703058	0.475402552005104	0.655769711178601	0.476339193107908	0.819760427419702
P32119	-0.226114776188842	-0.265079412825859	-1.0472737964042	-0.481880114192263	-0.425935631476207	-0.482394057577132	-0.151477520674041	-0.226959107864837	-0.411039225101872	-0.211256105330956	-0.618806827792174	-0.285295415486031	-0.420979272373218	-0.38360959777273	-0.387300555568117	-0.203077267537129
P34096	-0.806066182682887	-1.27698239731016	-0.468277158437257	-0.642073393050511	-1.24883124838429	-0.372818785253406	-0.790894459843964	-1.5383390446725	-1.06865272730204	-1.59468114188133	-1.10278024020293	-1.4342142404585	-1.17685214613041	-1.50426611525596	-1.37080766320323	-1.92834424879928
P35527	0.532750765094406	-0.388351986151266	0.552491666454219	-0.488827874669422	-0.369547278147755	0.121475458050685	0.133865190150219	-0.228703382913417	-0.552078765944469	-1.76969111268599	-1.61119878166253	-0.120330028133213	-0.933245834261298	-0.560787697152349	-0.309505065216812	-0.640749156661815
P36871	-1.75741040105388	-0.866349820112863	-1.79466150978169	NA	-1.35261593760318	NA	-1.1879425625781	-0.935338262294275	-1.18584235440023	-1.11783203572035	-1.91725005611311	-1.34692197087784	-1.25982370054167	-1.6581775303389	-1.2369710231177	-1.51181205181267
P36952	-0.555044572877414	-0.316181441938939	-0.611303787174667	-1.05721474850817	-0.504350810067303	-0.662354197179807	-0.668865063736514	-0.461883579621703	-0.510265270938326	-0.38333310442038	-0.754269725458734	-0.706949959351252	-0.715364957232107	-0.533672587703168	-0.641426950324079	-0.601668618057442
P37802	0.215818244982797	0.381131284227158	-0.752667653607599	0.110108964575787	0.224484362597665	0.0435331999006867	0.392775677618182	0.452761703312342	0.349154227818978	0.412485995351199	0.191576251049033	0.283631834711102	0.232834325601155	0.179558650966791	0.161185085368903	0.391657920448316
P40121	-1.39927846168697	-0.557508658501186	-1.27325643125092	-1.66109428790874	-0.654681164297214	-1.43289861566375	-0.293276541643838	-0.296297747041252	-0.488447232058127	-0.251483399187553	-0.553016782943757	-1.05557693891394	-0.703081159957831	-0.514013704501185	-0.834518109787965	-0.338299715824807
P40394	-1.35034198885179	-0.439583538253912	-0.340033098091038	-0.226364417069275	-0.132442282494225	-0.762879388978942	0.177928739850372	0.337154723954255	-0.0212125023349393	0.105159042352542	-1.66921570697286	0.178418709501685	-0.0768536430729207	0.217528925623731	0.0996016076889214	0.522092171125706
P40925	-0.286742237775452	-0.107138000666695	-0.628300116740051	-0.257673393461679	-0.0600080166322649	-0.283502421456594	-0.0358066975846828	0.0299778452238041	-0.151321062935807	-0.164341069936897	-0.286313663859135	-0.336106948591167	-0.412460829273663	-0.321557817803483	-0.0390443162327131	-0.204508183858477
P46940	-0.765184131319835	-0.547346328910971	NA	-1.01537029685638	-0.972989651407279	-2.00332723018172	-0.749596180477448	-0.336390330548995	-0.6096342763586	-0.0625403489349335	-0.604725874752003	-0.369490984851324	-0.747163129492703	-0.564855313989417	-0.513112723131083	-0.355307381714525
P47756	-1.42291732491807	-1.11697486172799	-1.30851486110432	-1.0202878214265	-1.22886903742648	NA	-1.21490487979763	-0.960835324364607	-1.06140047723376	-0.795751119071219	-1.17702370168601	-1.05793494101449	-1.26156856175998	-0.983987906016766	-1.28636868842828	-1.11504288438768
P47895	-0.322427892654061	-0.187720961897954	-0.838244093560261	-0.655408367852291	-0.642678669322771	NA	-0.307053711354559	-0.0870504472258157	-0.235159930368721	-0.257627244676591	-0.586331632055267	-0.437506663512346	-0.452452505903304	-0.096741870650476	-0.232950962812033	-0.229422912902356
P48637	-1.01111675359058	-0.64517511250313	NA	-1.17145256150681	-0.861828319250686	NA	-0.705121853194128	-0.606194928234853	-0.710122237626405	-0.530293387519673	-0.881108104744391	-0.79747835686606	-0.701945621564917	-0.784537691895856	-0.656988434824976	-0.590481113550113
P49773	-0.546064318110611	-0.828883584943519	-0.836701593710954	-0.863120073435301	-0.935386836305658	NA	-0.720762987305123	-0.876903801903644	-0.943525156197956	-0.82438912476255	-1.30135997704517	-0.72319456093821	-0.820335449317704	-0.895841724374406	-0.529072290531807	-0.713032264859983
P49788	-0.803045658000196	-0.906200816324085	-0.483920436372363	-0.758792686097885	-0.758846985809238	NA	-1.03922485287883	-1.55704018808819	-1.14074697987984	-1.96769594684892	-0.814127491766591	-1.16804040246995	-1.01112032155444	-0.485323681608346	-1.14723761226743	-1.54608997846722
P50395	-0.218919955598364	-0.202327244890871	-0.857494003019809	-0.374888624343011	-0.426787291799104	-0.99698513835465	-0.186815433349785	0.0139924114775168	-0.182871947700428	-0.0915710586534118	-0.235957488808634	-0.248673106870523	-0.173278529918803	-0.179358264266355	-0.21300321492245	-0.143694252728584
P52209	0.128150473563375	0.348282995566553	0.178829835940313	0.164129438989976	0.281149142246825	0.151124092181397	0.296345842787764	0.447197081866152	0.608470494494213	0.678463176123566	-0.0236224005593282	0.348688000460648	0.288991121309789	0.494975275883733	0.545032572684855	0.418665377042528
P52565	-0.904547533739335	-0.667860940243793	-0.884700220456	-0.553455679443765	-0.797284093603798	-0.756857383842583	-0.922933578871952	-0.571461134470961	-0.804469185439355	-0.62746280050634	-0.792182467934843	-0.774148055611087	-0.678708837238229	-0.90589030380982	-0.70900723463765	-0.599529133500223
P52566	-0.457686321410463	-0.979750419213917	-0.910278526096274	-0.986011238384189	-0.831902245984764	NA	-0.789714125547959	-0.980015494435693	-0.609552714104627	-0.427447109978977	-1.19297593459258	-0.563149127978838	-0.899586069843591	-0.476879703351074	-0.322002527182628	-0.339266497783363
P52895	-0.33193404779153	-0.237959168125208	NA	-0.605508432946904	-0.962696051921358	NA	-0.551035096563809	-0.0230527071875341	-0.944667594421153	-1.03997585796074	-0.594579183439434	-0.606181923408912	-0.647766090088245	-0.374578121336362	-0.657525334355337	-0.978005533232304
P52907	-1.04289358040175	-0.88368942279036	-0.99046853223931	NA	-1.07052451756518	-1.20143222626804	-0.870327305657795	-0.904173701736134	-0.908409236225063	-0.767765621121743	-1.08017714463557	-0.934813010114296	-1.06864421443045	-0.983905628259625	-0.915859331681528	-0.830944404842175
P53634	-1.39518110889886	-2.05849020416723	NA	-1.55290382223625	-1.78793607637365	-1.05251517994464	NA	-2.30569095544386	-2.06606068394835	-2.19017578793349	-1.6784616967127	-2.16679122865378	-1.94323450366132	-2.17622223564625	-2.39286487975772	NA
P55072	-0.705151359502198	-0.410458007522431	-1.21508477930548	-0.891661583935477	-0.955120031380617	-0.842648641365301	-0.35434983873375	-0.69853569689727	-0.603748130306951	-0.237435867755054	-0.611267623395847	-0.383082335120595	-0.415450679594003	-0.53261288037539	-0.336037512832161	-0.372767670078886
P58546	-1.01764179424581	-1.17425566292614	-0.989013089046655	-0.767525981103492	-1.03521425051231	-0.869030874101657	-1.09246999615427	-0.959615500318948	-0.883170608409769	-0.637391859386341	-0.674622742520339	-0.881888574259342	-1.04153406544535	-0.969550729056722	-0.837318582743639	-0.933270897793978
P60174	0.839087855438371	0.975749759442819	0.708087972543876	0.643513588093709	0.792477491020077	0.642555697955486	0.913801818099651	1.17482043207826	0.976813813891906	1.01742695636334	0.797999099788849	1.01671783344983	0.911076169436332	0.996986506274434	1.27758204040142	1.26258953224148
P60660	-0.928826341913429	-1.01599608118758	NA	-1.01235782426748	-1.01152501369284	-0.668044476862629	-0.764129144797703	-0.901323605357957	-1.01218368875947	-0.454122196055296	-0.75392994104149	-0.901908471731025	-1.01015019284891	-0.769005778629569	-0.701889780588828	-0.599834347354308
P60981	-1.11478669697651	-0.453479377537248	-1.30452364419532	-1.03336868847443	-0.667352779800636	NA	-0.688019792824547	-0.500291477919607	-0.639873843123689	-0.608929004461413	-0.924680444958142	-0.693050967584106	-0.842022848380726	-0.759627264697037	-0.593203389609334	-0.654634874081271
P61158	-1.37688687695165	-1.05351227902035	NA	-1.48169908421455	-1.05792637103745	NA	-1.01985486885709	-0.841801846620468	-1.02170167328149	-0.569319387762053	-0.981002329453667	-0.861620372616396	-1.10658099066429	-1.32544756732259	-1.04422082876658	-0.848068311174046
P61626	2.96026734397579	2.76196519242928	2.77444259686931	2.89787553779474	2.7160343820567	3.01873120307799	2.97871539661396	2.75585461013408	3.07392042614321	2.49174128598015	2.91628940144258	2.82512837583894	2.91294046416866	2.77265153286588	2.53717886241141	2.59222400883908
P61769	1.42792038851026	1.04703696204214	1.37369297057912	1.43024911136349	0.97579761304197	1.39917539265771	1.19769557882018	0.812630659836288	1.26851222363707	0.266681875905278	1.32611862186044	0.941002574922134	1.06471614385696	0.774677382181684	0.64781374761894	0.548795935888038
P61916	-0.941329922790948	-1.84883353043528	NA	-1.18121699874219	NA	-0.645366518898071	-1.52504294105506	-1.92886399998214	-1.51122202642198	-2.26592009602529	-1.26473382967405	-1.73190792457382	-1.3824712554955	-1.68270122261263	-1.95633462991769	-2.03872595769464
P61981	-0.738365727772914	-0.9333199919873	-1.30250129481631	-0.772531391756999	-1.00257760636815	NA	-0.822213913951173	-0.77102993387936	-0.827620414482292	-0.769578338129655	-0.720650222087428	-0.893360981196941	-0.977939134589174	-0.926035544197503	-0.708653285932047	-0.833710432611791
P62258	-0.304023571758729	-0.0914716455423893	-0.903963470697742	-0.529239327766493	-0.117228529321635	-0.934697662155249	-0.0651524473333857	0.184932469886715	-0.0610488936931699	0.117855035102124	-0.274989600229809	-0.00102833411043001	-0.0925144158158494	0.132255037210548	0.221576547959768	0.117396687315182
P62937	0.395315648208658	0.631539957328964	0.29689799887616	0.261707981696507	0.43746230107826	0.367847910207349	0.469279399203056	0.672856661462477	0.623915851099438	0.723673449393993	0.456378471641666	0.527796265105333	0.493104176004119	0.525941281849917	0.77263666141777	0.876679309262119
P62979	0.0646871117659303	-0.340321781092454	-0.0190228457778245	-0.151632951216367	-0.199143118756482	0.0208135237245809	0.00821669112879345	-0.101852979497264	-0.129067373532708	-0.225706245499818	-0.135288661711653	-0.0478824095947867	-0.129201661124247	0.029710113275978	0.135061718183475	0.0788284208724131
P63104	0.792502669112665	0.972306381967494	0.715376883148306	0.686512254555078	0.745541280884256	0.614557909000975	0.964645047267019	1.15962670738573	1.06412874813701	1.0822938683018	0.833239464442465	0.99786269431223	0.884520877016581	0.977958984368899	1.19107512048206	1.22283866460036
P63241	-0.862825154347144	-0.917812582183173	-0.944228093138193	-0.830929826033691	-0.849666578311962	NA	-1.77694445559322	-1.08701831002186	-0.864004448257702	-0.619141475798016	-0.637149561619604	-0.739309483602328	-0.824073878206198	-1.04527794557943	-0.695741132334364	-0.767243044618387
P63261	1.71851188253095	1.90102704974804	1.4845101071223	1.50835754540514	1.62460420741548	1.3164598014372	1.82628136657064	2.02457836069592	1.87520478827057	2.09409057663816	1.63502990242289	2.04282344022781	1.80067039852997	1.95910555451839	2.00764731818593	2.09803556487347
P67936	-0.567234391654457	-1.16625391263774	NA	-1.729341390465	-0.857770608582762	-0.745662633188504	-1.00201390719001	-1.04162307082805	-1.0026549973543	-0.718058184923374	-0.967295728721899	-0.909022684978267	-0.779356258639973	-0.802770090718095	-0.538735695095707	-0.55211289090478
P68032	0.0505953126403981	-0.209684390667458	NA	0.0382561696281334	0.016822423680171	-0.263344616677461	-0.421172339758166	-0.0471709425797067	0.0120205389217391	0.203443872391207	-0.0194986579072484	0.119473634743414	-0.0429400410921631	-0.0326784300599612	0.155446828003767	0.131152441946734
P68104	0.726701674016681	0.868622564865893	0.544372449329905	0.588654937369573	0.654005230262534	0.165947840464839	0.852231823736311	0.79877756341213	0.780765274769729	1.07962778267389	0.619354551078243	0.962426569644305	0.74634659746688	0.809672845127465	0.548331687780155	0.775422683471505
P68363	-0.161341119305346	0.130068002507817	-0.796929081542121	-0.615173821204314	-0.124202468138986	-0.655627115915401	-0.0994068427680089	0.137307594897584	-0.054526255236849	0.172110259375825	-0.0732286162633633	-0.0778091823843867	-0.130576473296104	-0.21275335065898	-0.284949876037814	-0.0799949115325132
P68371	-0.0504395873250842	0.459345141249807	-0.702182646369276	-0.0589161858652214	0.104178431485432	-0.00573676772068715	0.137035397839204	0.430891126199324	0.282773128192902	0.377210798931854	0.236199653647796	0.255905110991876	0.131425632940003	0.0221595568133776	0.064105210348308	0.229802922053792
P80188	1.03584308364686	0.633911848536551	0.564757373310877	0.760484574336254	0.534338032990652	0.527878954212651	0.68750716358469	0.513921968071648	0.360412762545307	0.214674744060924	0.581774538738788	0.949699595951595	0.750361451116707	1.00291729967796	0.678511174800149	0.623183197936068
P80303	0.166246759954875	-0.821607598839612	0.1296268418231	0.155254423868364	0.0324856043198823	0.295083318147499	-0.24425399264121	-1.3752207445357	0.0193810472314252	-0.910591465406029	0.000976111049279195	-0.643046523851514	-0.214763287697595	-1.08956043256732	-0.894586693628271	-0.987306848792279
P80748	-0.440820334453165	-0.857654869801192	-0.32861355728408	-0.615199017231202	-0.249228190252946	-0.496355054862097	-1.00608210949674	-1.47597932475841	-1.37248237615307	-0.906188379791087	-1.01651263280524	-1.36658535576385	-0.486660500125191	-1.00146849484523	-0.557065927455763	-0.723058766912338
P98160	-0.30751400931305	0.112541259121289	0.489025597140097	-0.254181092286048	0.0217635829434356	0.601640260442541	0.516831276894884	0.102885957654142	0.178912385262478	-1.20240084398753	0.700617417650694	-0.306292158921701	0.05979197284986	-1.28052929418615	-1.74456016853025	-0.434616690949262
Q00796	-1.20539978272367	-1.1787263818719	NA	-1.2759073520547	-0.861290718040586	NA	-0.611988085337008	-0.851847706633709	-0.874987216293963	-1.07374419736554	-0.558666477211055	-0.959301992533619	-0.576339091910136	-1.32157972613959	-0.967606803691475	-0.792781911723508
Q01469	0.379567271796605	0.33886743714289	0.26249928599558	0.118292118537759	-0.00739759255398226	-0.183061647315729	-0.283923068698745	-0.124646321497538	0.265551505276925	0.405594048158349	0.300028043288632	0.275305277715973	0.190082815464346	0.0885559891140953	1.04623900450479	0.534593842733804
Q01518	-0.575208716335265	-0.330177299283118	-0.615535709344171	-0.43095338595732	-0.396371708880834	-0.389791969012032	-0.146563439770857	-0.211641851614302	-0.288955651334127	0.0106668253448483	-0.279862266713312	-0.188768868719347	-0.343888693886966	-0.291754581195574	-0.177226358215321	-0.178448230260333
