NC1	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9	PDR1	PDR2	PDR3	PDR4	PDR5	PDR6	PDR7	PDR8	PDR9	PDR10
P00918	0.21668603416643	0.186511025134674	0.429506903321412	0.37376549013049	0.299172525840026	0.677649800915858	0.494332268676134	0.747401773448237	0.0886968591115405	1.51566183937011	0.727915367541032	1.11271674871242	0.0737910819206447	1.78794287634426	0.526363739812903	1.55376749061397	0.176668490183057	0.438037153896945	0.791259662233697
P01008	2.48896725762217	2.29665395310717	2.18841268654728	2.46457513735427	2.52399299195512	2.5187259527168	2.23246108230296	1.85621844511166	2.36214379697431	2.36834059020915	2.5124925927239	2.58213622934776	2.56681004185587	2.34514174644876	2.68303672590091	2.18370826976524	2.50904758987135	2.67650447243528	2.27419981636333
P01009	-0.341382524802327	-0.58375172913654	-0.0368747739201713	-0.376789840919077	0.838154436763866	-0.441833593896439	-0.346681099247337	-0.334527791043314	-0.47316355194172	-0.355211712106138	-0.986064601040249	-0.147206328666272	-0.826920710709418	-0.478617153673004	-0.439279168301042	-0.834915492356114	-0.290912587054525	-0.0998401022451859	-0.608450986753563
P01011	2.53110384295357	2.28683328316582	2.27253295300389	2.48921123866395	2.55561433896217	2.43566545768876	2.1948471050986	2.09960616147949	2.4901081132701	2.31202813131611	2.39646666640973	2.59541929529708	2.61883292354758	2.54059982924518	2.77811966375488	2.41702373521025	2.66332229140045	2.74110768530675	2.56574088636981
P01019	2.05883813518859	1.84626099398086	1.92233402820064	2.05378930478957	1.97406503573495	2.04400329305195	1.92326034196046	1.97901319485212	1.99421009521582	1.90047946263728	2.14448522258174	2.04743851488489	2.18143275032073	1.92164028456759	2.18398992569555	1.75188236779931	2.17916603118469	2.12303983829419	2.05650694789445
P01023	2.5198946496889	2.49229204906762	2.38435847766132	2.5290799603693	2.44757859389667	2.32319398878386	2.64033001162164	2.52692391904346	2.61158528838227	2.65775079063032	2.19090795230034	2.81995565462649	2.31180133695352	2.35507731735829	2.15713783103996	2.62240618303887	2.21495717916979	2.62943192351906	2.57272394568773
P01024	2.88276602081805	2.71252805473392	2.73185664668635	2.88597204084504	2.81794756298685	3.07050164835172	2.60039474526087	2.54233259121406	2.81297276554491	2.72440173212527	2.91154096915551	2.92776825803369	3.0015318936698	2.65980601651411	3.07260276938076	2.64617501906879	2.96032173970886	2.97691184781273	2.88510702206412
P01031	1.54651954868472	1.36717501170397	1.25462765398616	1.48597441220662	1.41278680113926	1.73555547691103	1.30103316772055	1.4798353474945	1.43416511361099	1.45664312182524	1.7003367559976	1.68245758456116	1.68464671102323	1.50201306110387	1.75897094331299	1.38639109766034	1.61308448772048	1.7176036592567	1.45672934272718
P01034	2.22319451830935	2.09112916230881	2.36885603233958	2.23690985876419	2.18250317662503	2.24936864901569	1.99718631461359	1.62221956259935	2.38022317590015	1.87306810737159	1.868973806676	1.98320594244302	2.13734336839706	2.10096102125075	1.84125405572738	1.96023541162683	2.12721966416858	2.03935548511436	2.37207562467211
P01036	-0.780723178262328	0.524087632386216	0.0793756215589475	-0.916157688523312	-0.677546896108377	-0.556179581823533	-0.636794272250856	-0.372963299641521	-0.58585435843087	-1.13439587793214	-0.0851751834197951	-0.426479483518851	-1.24222302595003	-1.32508797232596	-0.506958446801027	-0.629954465040081	-0.738895499002197	-0.637329650884224	-0.977924757259353
P01040	-0.360770892348912	0.57271186158565	-0.040845856349555	-0.174273347466684	0.0399881880123032	-0.08029150914779	0.449848725942429	0.218841729696724	-0.549841379613927	-0.608918725991126	-0.98557946111176	-0.929106932235729	0.377406619854631	-0.483625934069915	-0.351817806894359	0.0667887565998311	-0.11499921953344	-0.701460277283318	-0.101072212515278
P01042-2	1.99453587530496	1.74397866445227	1.58764173698304	1.84692777577989	1.99288853910731	2.0657059789402	1.5641047275342	1.51990596172279	1.89833744016353	1.91633592549875	1.9884559069746	2.11539000283796	2.03714123045421	1.78029479119338	2.2959101879694	1.71246362526913	2.10148736620992	2.24776095410314	1.83318459173429
P01344-3	0.362029965895691	0.0778617205174028	-0.248787137099836	0.0070621741878675	-0.051709080759601	0.233547376218763	-0.649885899391553	0.091881133096388	0.0795218195534773	-0.30837024402218	0.171856657830633	0.139083367368343	0.251570606469873	-0.021568077272269	0.504642359141341	0.0984064412056699	0.619306676620839	0.223763813484301	-0.222561249716953
P01599	-1.15937123632035	-0.622840507829152	-1.51939007929817	-1.28211900968689	0.235364791333759	-0.938238559174042	-1.69297819012663	-1.98003040568358	-0.956302100159218	-1.43951015681105	-1.01233599016623	-1.68913730901799	-1.09401977841844	-1.49937446140773	-1.12271239647832	-1.20816986909293	-1.02013701835969	-1.51048517218908	-1.42629081679236
P01602	NA	-1.48128886458992	-1.88520072489018	-1.22543405259984	-1.04286964911215	-1.51886136199677	-1.4400483422415	-1.65068698874367	-1.38409165056654	-1.12023791170844	-1.2131651715199	-1.56076735723154	-2.07003658748476	-1.46296650323997	-0.918672428664122	-1.27804778793951	NA	-1.2104554641333	-1.74007563213767
P01871	-1.97723883832956	-3.20787516134508	-1.0015023097104	-1.59863935838593	-2.25872845492866	-1.77753633841392	-1.57155910187413	-1.82411780441131	-1.84876791241735	-1.01984286265271	-1.86968729919409	-1.78737822470326	NA	-0.974706046133672	-2.25558057203353	-0.887377288724905	NA	-1.79184531204144	-2.01240202435217
P01876	0.000554128207183218	0.654779440079828	0.381664571595293	0.140933284954766	1.45685514419604	0.0231797543701474	0.821102964838422	0.835357412677429	0.0716084416880381	0.29044523109875	0.339726549973242	-0.098366983105546	0.279614203888907	0.100461297743946	-0.00804567068570614	0.125419092263253	0.213776363318455	0.643133026000433	0.093873833626203
P01903	-0.611074112119756	-0.795887347977985	-0.471874079528223	-0.425896115575873	-0.474058561037883	-0.829682073696659	-0.867828200197483	-0.594209233486235	-0.832409797434674	-0.61531079941078	-0.745417454898921	-0.469065483475423	-0.956052175746621	-0.785302193619272	-0.481366669255156	-0.0584112083352681	-0.889058995541226	-0.151430053372441	-0.657938522856095
P02042	0.562484022652724	0.46939925619009	0.736436155024093	0.502819075228755	0.928893198966076	1.26660221928702	0.599245095387369	1.08088864631562	0.53271522102963	2.2865578565122	0.626204784947122	1.72364443518351	0.564380752210479	2.55228323563749	0.565377353888033	2.41540619030916	0.637266676208937	0.673361327017377	1.5744408925902
P02452	0.735273305296746	-0.418997477230995	-0.485327814517177	0.144863243999117	-0.0678979751823982	-0.278341152023339	-0.0105019717277261	-0.000929016477720525	-0.167333638920445	-0.32025658373971	-0.154532303882797	0.59413424504785	-0.594163806171613	0.246846735815822	-0.0401057970279478	0.271157025736982	0.19634275004198	-0.165895458503142	0.273342688484201
P02458	0.682656693851086	0.659091338172618	0.729529132525975	0.754108747892526	0.788337314335557	0.683251496277352	0.772896678949971	0.754104463641901	0.971957321954562	0.384639250519521	0.726914757311831	0.439098416850117	0.927945139357888	0.546923414808142	0.676830824121876	0.533858029216418	0.612030668269817	0.76496361911359	0.717663380225072
P02461	-0.692088320970908	-1.31489163644713	-1.01104893814234	-1.78227535539211	-1.96458326107482	-1.66764018717818	-0.931990631620847	-0.647010649435002	NA	-0.658679485024054	-1.08003576068861	-0.342614210333809	NA	-1.62505450129578	NA	-1.22341691535029	-1.76861077420621	-1.70447261800455	-0.844476766920999
P02489	0.338516076415696	0.125095658246424	0.412987618791577	0.223712981348248	0.60236553397439	0.505275039778908	0.415159287193914	0.43686227350264	0.0514828485810664	0.717341161414009	0.744069875248618	1.22341533031544	0.98829222695708	0.695427689068976	0.289807200867165	0.79870077412393	0.314818591952407	0.271416125745849	0.308510731807757
P02511	0.599092197133022	0.634802598475242	0.826748221409074	0.755505457250919	0.82656217451839	0.759082954113626	1.14589601347059	1.1793071041753	0.676960716168369	0.657311752976376	0.634488048974716	1.25970099422727	1.27907002560476	0.690802382271008	0.14805929222748	0.691062189762719	0.364996381213191	0.650160251872686	0.9645006064309
P02533	1.15035082683639	1.99702236998628	1.3355271174223	1.33668501853755	1.65064730918186	1.12149333811659	1.85454151949483	2.10874052442123	1.15085839159576	1.23032591112435	0.880621436690904	0.91328664039097	1.71915130007659	0.763594373008568	1.23416879906851	0.865729080860747	1.30197757442818	1.11759577579154	1.49534271914817
P02545-3	-0.209118181281986	0.720753230194049	-0.0293261386743454	0.000860474377137416	0.243852151827725	0.0790390384771386	0.721730168882665	1.0784204563549	-0.247671683050496	0.739473307684969	-0.100746224020389	-0.263006110160686	0.331003329242126	0.680895087176817	-0.0960173798111911	0.551590017996711	-0.0296456408866364	-0.0638529046278737	0.0941008561260577
P02549-2	-0.0612502713285808	-0.190133927936191	-0.341501159818095	-0.291121229556335	0.0128943273984824	-0.160340524690624	-0.0202577876132385	0.0504892008039721	-0.266118348650083	-0.188093858018556	-0.0587624029311441	-0.266450523036936	-0.467081030190187	0.867830204176372	-0.541066069309802	0.392772148544313	0.0489024653496781	-0.163072933982861	0.637457045025156
P02647	2.91016729704839	2.78307804825353	2.59160729275595	2.89791647765904	2.91287208977229	2.93852507078383	2.72642956838889	2.44960206456282	2.75822771583033	2.60686470238399	2.99246325804273	2.70613770175017	2.9781172836109	2.273875016469	2.97848944635372	2.43271757174465	2.72620060273295	2.76941032722879	2.48489769586721
P02649	2.08580171673082	2.27492484624973	2.28079955844404	2.38419196330538	2.46996460017271	2.18938739741088	2.21031042879912	2.2486025795222	2.45189847783886	2.0114529282787	1.98484780732387	2.23669867037931	2.1549736256805	1.97362772790331	2.04220782345217	2.05308294631444	2.19111415627243	2.0275110526318	2.27151397376358
P02652	2.20918577029783	2.009597682017	1.99578793110038	2.21637290520613	2.16666315945835	2.31915180506043	2.16300017885378	2.12427661338862	2.137875045222	1.64259382539662	2.36691342986481	2.02768607507517	2.50607373573903	1.232884971839	2.26458566278497	1.54801738159409	2.06362646278566	2.14896994568687	1.7819506318378
P02654	0.661523456138439	0.0838502309662372	0.452625368267237	0.610913104548289	0.431735189093626	0.581723933661081	0.367013796833328	0.0432913169992365	0.402270912402625	0.352105696864983	0.601091641067359	0.384107913317145	0.0929583967366615	-0.352252508581589	0.600270620729867	0.0462537762101244	0.129047834229951	0.129656958352775	0.109625560902045
P02656	0.858967842711485	0.550673784426883	0.241521483807705	0.779467045374669	0.532441712116983	0.858188520470123	-0.0959123013314485	0.0563266977219583	0.777240432370306	0.727992822110763	1.10962037503423	0.945719665789519	0.649862333463757	0.0902599154312118	1.08433759036002	0.0947485794848569	0.615281427828546	0.773495141765084	0.345187563597092
P02671	0.835563410535088	0.715792737889149	0.80390630920643	0.768686985023178	0.900531935151746	0.946839562911464	0.954948340957904	0.937530256846089	0.806434799784537	0.930254160696161	0.850408653313007	1.48012338401114	0.84355414637605	1.09330143079655	1.2611258237816	1.5086568467906	1.57990318308092	1.18165026657091	1.25226307063333
P02675	0.324970059276691	0.394528910049599	0.236284283427003	0.18439185142232	0.536329042877487	0.286495976960083	0.303391582191494	0.193319233169027	0.329706697207527	0.608399539245471	0.583936716088766	1.56025329508076	0.198053844121766	1.2982730798585	0.542862263895813	1.41032063205917	0.261668839035574	0.778668170435073	1.17118172184511
P02679-2	0.308813360500647	0.384677542174367	0.408369918682445	0.215970003655526	0.711228124801626	0.37270899132616	0.615216083583173	0.483405905452636	0.450052811619273	0.653629200537751	0.617834615008347	1.61977130287441	0.61832496023916	1.4076855346283	0.618972618541926	1.42826170085236	0.359798658364694	0.933220517518538	1.32566707985352
P02730	-0.0322241974481447	-0.402685208137921	-0.919211799815831	-0.295229594724958	0.125573931670448	-0.198495149791568	-0.504949064733508	-0.347944323853436	-0.414725462854931	-0.0953431611006176	-0.919205172862921	-0.428035128908511	-0.689521539819208	1.02543819945824	-0.0666683648795115	0.378342588985171	-0.221927098353626	-0.534748182095084	1.14755827724047
P02741	0.0976773535096727	0.0420821230823518	-0.078451735201388	-0.0152376614197795	0.26383836493111	0.265164094746117	-0.186834651370539	0.0216343330250487	-0.522746931571009	-2.33224911201916	0.496941336849888	-0.308454111650955	0.4542788813926	-0.329551808553313	0.66919778024164	-0.39271473303395	0.6250922886825	0.935913818144102	0.860514555139805
P02743	1.08636126740113	0.740486871014607	1.1748961241743	0.452378124001896	1.08754558929154	1.11813964816094	0.389816537230564	0.79576040300299	0.465539191589347	0.673609148163784	1.15331882617859	1.03948350007914	1.02872089792387	0.561222731508897	1.22529661655467	0.829680007834374	0.988350733401065	1.2262767395603	0.81069524973942
P02745	0.333850072312407	0.172790482973032	0.931282824704324	0.243068274439051	-0.218621798141136	0.112602285787089	-0.189647750507216	-0.127873657351608	0.608930562815099	0.263227271447297	0.487543154703584	0.342789044739665	0.217747856774181	0.264418848795434	0.360362086537869	0.566185115363185	0.317284212856746	0.608227489057424	0.0983877093162319
P02746	0.873543388715093	0.543071706395647	-0.128248199210774	0.681856725662667	0.568691240834281	0.648078952617383	0.210203546371882	-0.0220055844688718	1.02210065532131	0.609538465643721	0.521042701374568	0.862367008534927	0.595361957687858	0.738742529573673	0.976833815455826	0.55661055576811	0.798950412163065	0.982180226887974	0.511845518654496
P02747	1.10740303738009	0.839794903503991	1.2444613739941	1.01600972424126	0.944653507384196	0.881027537120714	0.752097259411572	0.891266501976397	1.29343103650793	0.902529693506604	1.1611531406884	1.08469977221595	0.899988408849321	0.895506440298993	1.04329968910324	1.13509088790177	1.06180729613892	1.23302457771298	0.828299084788746
P02748	1.6555572224806	1.40194150453855	1.44461809631746	1.6089550395685	1.72883865225433	1.78830325316955	1.158384989178	1.4349600506007	1.51259154314382	1.72607235149234	1.8216940560443	1.7457465809773	1.91843754643151	1.70410265077509	2.09400973550634	1.45926744179345	1.9418256880656	2.05792779771631	1.58057628675445
P02749	2.0630200043285	1.93149919012877	1.97036844481233	1.99697333206788	2.36733196729435	2.29173579908021	1.883138996667	1.59943773836463	1.9934404453746	2.15959465640793	2.34945725895224	2.29624047610002	2.25784671750457	1.97418118582478	2.40475482123596	1.88436110296801	2.39442806969409	2.30703799738455	1.94922980417
P02750	1.84059092978282	1.61111563984575	1.62207366288089	1.85644154182736	1.87354014706053	1.86256130118093	1.59840601019819	1.62611230468873	1.58838333487187	1.92435951149615	2.1349207423556	1.88193326293001	1.95207802310331	1.76300496147535	2.34040726037218	1.61536926564506	2.06281990494866	2.21280464786491	1.73722462186696
P02751-15	1.75978710130422	1.43081059789869	1.51307315317103	1.63798084392523	1.53175590950911	1.43078222985338	1.26691832847619	1.1064035095735	1.58957453495283	1.32898317871281	1.29609058781968	1.8896857088275	1.25493273462441	1.35771620130041	1.2699235730293	1.42460947251572	1.3298073949699	1.57894166249435	1.49022965215461
P02760	1.81584275051558	1.66117385389894	1.3674088120975	1.7058163939747	1.96327007194521	2.00108817263745	1.2623515744298	1.11420737011485	1.65770881207837	1.7806253087701	1.99445105537597	1.95816385007574	1.89715755042927	1.91009455596493	2.24131392682095	1.69924930045249	2.71397785438028	2.02517671512486	1.85105223359143
P02763	2.70437686211565	2.34358129852516	2.10997826285175	2.43631377211599	2.61742200190029	2.5240797240996	1.97596432779012	1.77416322585817	2.40064582111623	2.48179245749501	2.51842000891982	2.53839839026413	2.34012275652034	2.56010002578743	3.164487597954	2.01222379193554	2.45756874929573	2.97135672485484	2.45855322742246
P02765	1.31899209499609	1.09762018443273	0.808798477259348	0.813286959066463	1.29370335959993	1.16710060899029	0.713807584191032	0.671079102300768	1.04265742182281	1.20564013741732	1.74541867983527	1.45620779962132	1.36340569464177	1.19352526925568	1.68173279117962	0.922868242992839	1.48478200308903	1.64697581598921	0.93269227679201
P02766	2.34608784890753	2.30207826132241	2.43674484722987	2.65498968693894	2.48565386258586	2.2542844701492	2.28206385704428	2.41256042911181	2.34368028186945	1.99768916746011	2.07047262142759	2.11881785734889	2.33139264735357	2.0134679038389	2.16763995129614	2.03188262614594	2.37255912117607	2.39574595045674	2.81250881514661
P02768	1.53725428984447	1.77422046933493	1.59231512371022	1.56273454487212	3.24228145398624	1.62386312587439	1.60719093691829	1.5361780288144	1.28573265425728	1.35851182491598	1.32709240457068	1.41648506328399	1.33860088846659	1.35952085529909	1.1857375851819	1.45666102720014	1.19352384188478	1.59914288556522	1.6341787851545
P02774-3	1.80024582401133	1.53870182481416	1.60027626179268	1.73684881467154	1.54882386504742	1.56324129943969	1.19707241305397	1.07004466718618	1.31618300203711	1.62436127623613	2.06378310491325	1.73816686921388	1.84895203822514	1.57129176416405	1.87176683898044	1.59977541903167	1.8294687320853	1.96643311326619	1.40309653574725
P02790	3.00887227200897	2.94133216882547	2.66401488078802	3.0175750434758	3.02911089166023	3.05002569365367	2.64469621406367	2.52298946243259	2.89686738607363	2.54226198357885	3.04388340968011	2.91007150900878	3.16498017436989	2.3092750035868	3.30039608474474	2.18782574184822	3.08516402569789	3.28895779223049	2.58840333570414
P02792	0.329672253562805	0.169129093405665	1.32779683927476	0.456205001280567	0.361632670581741	0.276612220197315	0.374666575846581	0.286277278490992	0.537667025235439	0.822443226592425	0.265063088156054	1.13302789810052	-0.0592788249699197	1.48411967535634	0.0736388085088757	1.57998346068025	0.324383349041572	0.666702684102741	1.65755049851837
P02794	0.425066272872904	0.525044580627636	0.43397792897675	0.565984775563818	0.431889189156326	0.363451220943147	0.437806967815545	0.701306323833384	0.445081919232988	0.506696102115737	0.333070468706485	0.715411432534601	0.304378610457576	0.80940007259198	0.17492720449007	1.26155249512186	0.236640672242089	0.450957318301308	1.05832741676214
P03950	0.181830010140942	-0.0943153884158355	0.214098166468006	-0.0439600370671836	0.244925208698561	0.228633825273506	0.316222420954202	0.246290783289322	0.0105722960492034	0.204330847917997	0.3245681144897	0.296674899357024	0.126349949660683	0.270313122006867	0.446845538083987	-0.0996559141888999	0.561567350748273	0.339358736678675	0.169313086182161
P03951	0.175829502923219	-0.234773513154287	0.696624468109597	0.0873910995559643	-0.0827158968746712	0.370788840849608	0.0454650998620534	-0.151041531138536	0.121505101505549	-0.28642137603785	0.344110052167794	0.253422193431081	0.0249619295830078	-0.398230851444672	0.32754642000598	-0.0296341416410699	0.182873032235354	0.253178010114776	-0.276750945732593
P03973	-1.49403808242746	-0.992165517101966	NA	-1.64778138944925	-1.61071235904373	-1.27973650064688	-1.40581825037229	-1.75969205669334	-1.33162771390146	-1.70291187313214	-0.562826715552424	-1.10134083741021	-1.4723359577315	-2.53932068693041	-0.959953808103658	-0.99024075194075	-1.49178717023414	-0.747206856822417	-1.63065850490485
P04004	1.87693931106707	1.67424672427325	1.62197401316595	1.7199227459996	1.69943234349266	1.96048532078331	1.35362541139381	1.14890458507569	1.75718385942948	1.73384686650998	1.95754583811813	1.93782949687187	1.92014689223673	1.57103194806053	2.07625326936057	1.61993906957658	1.84449017214994	2.03376936569047	1.73983771917231
P04040	0.0886355457975125	0.511710602541987	0.317927141721631	0.324637386003981	0.459440161774339	0.51611582919352	0.899558715027606	0.684700995183658	0.362311099181563	1.32919275839032	0.567198203531151	1.00695595309703	0.436886356691544	1.87006707565148	0.622656052313816	1.58942804998865	0.723648244208037	0.65582034053425	1.48282311572538
P04062-4	-0.838387642260903	-0.377906566441716	NA	-0.51970654815824	-0.710099472769781	-0.74112109052157	-2.01969386025396	-1.40257100270814	-0.659274589383946	-1.110975049605	-1.40990966128253	-0.642181447319968	-0.620863066631643	-1.45195672243669	-0.3509285043871	-0.388547963888402	-0.737324499354579	-0.801837904708068	-0.851273377476789
P04066	0.197100285020045	-0.294774180927137	-0.115189049135571	0.024154682190099	-0.238054875230687	0.0141466034599824	-0.197933648071071	-0.0707622463243506	0.252856297271437	-0.262883326378111	-0.346583123540348	0.0394583675649502	-0.365947834033016	-0.567084374387224	0.209314488332484	-0.474556504092994	-0.0622550823099523	0.0615478296058086	0.17201357983875
P04075-2	0.3780361391002	0.562538552350132	0.345100458303786	0.300920977724724	0.290335652928955	0.346578724137482	0.830788666914887	0.871333785719358	0.166775247001667	0.900214256815359	0.432980657499229	0.647808733399193	0.50646992361054	0.992866966598723	0.384905433572311	1.06725395470895	0.439592737139884	0.366480092197127	0.694537951477629
P04083	-0.689983398267677	-0.160992247784889	0.0667342750684709	-0.875278382966927	-0.686566064348907	-0.98397646173504	0.11352944448757	-1.29044780886835	-0.831871056045125	-0.682071409570806	-0.223743188897856	-0.421221776488107	-0.837929843342521	-0.616338648159881	-1.41480405258996	NA	-0.914790798253313	-1.13262091603799	-0.481987667497939
P04114	0.427314789129003	0.255736388874323	1.00301243856934	0.342998996135697	0.845481803038177	0.395253740856319	1.02890656312053	0.953003889865016	0.54678085152271	1.02596428782617	0.684957599480182	1.71954074133867	0.44208086014453	1.09982971828876	0.708783005894782	1.54485798638445	0.339271809651777	1.30033503790624	0.753663979556991
P04180	-0.0686902454440516	-0.327783683096453	-1.09113775850102	-0.201935789356088	-0.584800122500965	0.0350812157064639	-1.02195592476115	-1.10281281632363	-0.0617392734357841	-0.84615942784339	-1.2881466937428	-0.0894722960525107	-0.172204390286544	-0.0204544035311984	0.256920518654936	-0.689382868838526	-0.0269634535542998	-0.00932437790460289	-0.728612795595362
P04196	1.90847562892432	1.59529208996464	1.49465555803261	1.798795396112	1.76000458311909	1.91288390392645	1.41841225986341	1.31196209199182	1.93697948561469	1.80205222593435	1.98511761175664	2.04628176135097	1.7741966879472	1.80299101039561	2.14190118521993	1.50285549373225	1.92315301377129	2.08895482015558	1.8223329935194
P04217	2.32933330436545	2.23043365527931	1.93753296626058	2.39320653139318	2.44593980336	2.41437436378867	2.08231613358004	2.04156477987564	2.10637183276869	2.31323834218007	2.46254419733663	2.39399404215566	2.38890278051538	2.16702772980182	2.61805626155406	2.12022968707671	2.40005237684736	2.51256617685882	2.26651842174007
P04264	1.98533826815585	2.56883774645362	2.1374707396706	2.10558960785094	2.4228427613586	1.89378485036064	2.96025267230513	2.90426781247739	1.8193716694948	2.10341348275763	1.43737921586015	1.6940973705609	2.50056788109285	1.60208165526539	1.95205538676795	1.58776717293302	1.99659917156343	1.90580716623855	2.26014312020594
P04275	-1.18883518459298	-1.53156777614652	-1.39268007385544	-1.56228468758726	-0.972652523227608	-1.28840671244284	-0.729638731079039	-0.674224542337159	-1.39823031891108	-0.939648193082891	NA	0.0607337323741814	-1.46578092096714	-0.388146412226569	-1.24110268845249	-0.313413685121288	-1.42711200186303	-0.148016313523367	-0.872552403017899
P04406	1.25257829776704	1.49849842704301	1.11406357639764	1.15550026563845	1.28251928866512	1.10617521756972	1.50688068128106	1.57946240574416	1.10898634650566	1.53478634304452	1.1040507279376	1.40465987552674	1.45279011350422	1.63166807232402	0.992237727723808	1.3430829930353	0.965887152250239	1.2936255103754	1.18750535817214
P04433	-2.64326268982732	-1.00774914325465	NA	-1.95909162851305	-0.292678415960279	-1.76687877081083	-1.7805166366736	-1.40201778838667	-0.692127971514393	-5.30881837506988	-0.910515505606377	-2.2041026648956	-1.84287742824537	NA	-1.44511871331635	NA	-2.80456796358352	-1.15509581455379	-3.70391765694208
P04792	0.284667449357927	0.626854590376457	0.607982400583059	0.449198151261763	0.402532632414129	0.224667756788064	0.538253984453065	0.456861454382886	0.290139332084614	0.866240889285635	-0.232163670039846	0.0294609191249015	0.0858319171893275	0.21455459833336	0.104699836290326	0.466896195485128	0.107920205996647	0.254715688919213	0.307998475634955
P05060	0.825082205699997	0.768744560300468	0.706484724658148	0.806737705105476	0.667937822470977	0.745879623968605	0.873063936931223	0.625029939712142	0.881698640696866	0.51462809686304	0.515521800557282	0.471705398710483	0.509306903586998	0.436899106657239	0.338624695337264	0.563732832978675	0.567129384839473	0.496086845235923	0.525896831789407
P05067	1.4761485541415	1.47163709189717	1.33073615652603	1.59056365823556	1.57297411750519	1.51119190566903	1.41725997261378	1.36216380228247	1.59942828945386	1.24470023005689	1.31048253890293	1.30437933322289	1.32351314572935	1.08176988912921	1.09038142557555	1.22142603483124	1.17972903385411	1.27499245722384	1.32668495554176
P05089-2	0.0460075240037036	1.03317516773312	0.411382913684013	0.0773891689763562	0.312120887321758	0.0680867022183714	1.01716227262515	0.77635284937885	-0.30575841156863	0.45028566779296	-0.0434196808989481	-0.39381316069069	0.8156359887604	-0.119602679927792	0.0607187364186539	0.176133777049522	0.0176854694285365	-0.028659005429561	0.160345470183414
P05090	1.88121353643455	1.52885595239807	1.99076773988373	1.60601975861782	1.96900423356886	1.69068216778851	1.51169227413587	1.69204307820447	1.8332310580127	1.43303478509348	1.67073365447668	1.59124403283795	1.93701210832709	0.972362655256886	1.75142038041461	1.38618542783232	1.62851586488502	1.59086332760139	1.04945816194174
P05109	-0.403965786609873	0.461361944907874	-0.694657908093338	-0.172557127220556	-0.155943112644229	-0.00247004976750781	0.492929580119717	-0.295736644167604	0.269747285449482	0.406895173234653	-0.319758453424351	-0.00599985898306336	0.546421584321401	-0.0561661753785286	-0.251743787748276	0.306980374168875	0.05670077916383	-0.0172383911880156	0.0334450229052473
P05121	-0.646988492194185	-1.309564367677	-0.492496961394851	-0.855491596339001	-0.780052366847104	-0.351563454319422	-0.54294355541067	-0.613417088131653	-0.64221628091912	-0.710658453767919	-0.548137096599204	-0.598822458436193	-0.652242691535868	-0.773520491827452	-0.946020624555867	0.048692176940321	-1.01324082819559	-0.84776183763285	-0.827013065774557
P05154	1.29396724835979	0.77987460893145	1.23632157771757	1.05399419465591	1.07690393298821	1.24695874939663	0.814173998269695	0.851113285137582	1.18664687273045	0.809003001209245	1.14919708637497	1.24364637673103	1.12115826685231	1.36226775477095	1.33462053993454	1.01192499226444	1.25710599090782	1.28031449098182	1.24912444256192
P05155	2.16191650371285	2.0892413001492	2.20003279136805	2.2430665174904	2.32033453201271	2.21412862629207	2.3283633289643	2.14136772888232	2.30509058256066	2.03290439541444	2.20441847324845	2.24537652246019	2.19874722972909	2.2582957219499	2.2434349891093	2.24202148077715	2.22510676183104	2.25112716769041	2.3363379652525
P05156	1.79783037811006	1.64099912607992	1.76480622331001	1.7301361241528	1.79963231263251	1.81847947267433	1.65876191612798	1.41415117410356	1.7783425145979	1.63550924954952	1.98565049074465	1.88788349933987	1.85721300245101	1.60322169754991	1.95712860066912	1.80361242577467	1.85334977929698	1.99947028208781	1.85967318718613
P05160	0.0471936304019098	-0.0747134395914235	-0.396501096361703	-0.127958693997315	-0.192612414158517	0.301408656740531	-0.273552039985004	0.188278017171433	-0.0724029818698687	0.0944391261613752	-0.246468388891019	0.394195633697919	0.0806932950462651	0.0735418264942922	0.415615758483491	-0.29427058024655	0.365852435793962	0.191945516245236	-0.0496179048332375
P05362	0.0455676999077746	-0.22201560489619	-0.178550136227115	-0.075605558227225	-0.24634767370542	-0.0357400515154512	-0.201979319135741	-0.055129874316469	0.237387286521085	-0.159989120914108	0.130814267198619	0.28861217804766	0.0742355268361833	0.0198045402045339	0.308050409047495	0.0266502579752931	0.156051170861268	0.315489372145005	0.0578387518447479
P05451	-0.23573392912097	-0.27037797944282	-0.258987466025295	-0.37614561328354	-0.128382832780082	-0.0333303552815124	-0.0439362651272779	0.0657834581745024	-0.221026214506368	0.250049102652651	0.12291168095496	0.418573778420534	0.0793538191375736	-0.133875481528424	0.298268227749907	0.0197156446425336	0.852075869357134	0.344681620560633	-0.354720127080121
P05543	1.40707521910851	1.34200066681865	1.29411533175305	1.41456017000024	1.414924154587	1.60561513736326	1.26425102638126	1.24770758918503	1.09403457952407	1.26584306622233	1.65181902841391	1.51664339700896	1.73561257564396	1.44057631964405	1.75284667735412	1.18355881666084	1.63703431066858	1.67289609399168	1.30314746193011
P05546	1.4123232729645	1.12950885574005	1.07582615034276	1.25698319175274	1.19937272105809	1.49091620911532	1.23272115178526	0.996633702386036	1.2848315206184	1.23851394522748	1.61064538377186	1.44989200094334	1.52076481892606	1.1745290816793	1.61928242914384	1.21592876677973	1.46098009213139	1.49218456159744	1.0176141525112
