dataset	sample	protein	intensities	group	ocular.region	labeling	instrument
32	Data4	NC1	B3EWF7	-0.0726455163488993	NC	vitreous	No	Orbitrap Fusion
33	Data4	NC1	B4DPQ0	1.30416967509125	NC	vitreous	No	Orbitrap Fusion
34	Data4	NC1	B4DQI1	0.889258843581252	NC	vitreous	No	Orbitrap Fusion
35	Data4	NC1	B4E1Z4	2.37930953894968	NC	vitreous	No	Orbitrap Fusion
36	Data4	NC1	B5MCX6	-1.30351054537188	NC	vitreous	No	Orbitrap Fusion
37	Data4	NC1	B5MDP7	-1.00233425746818	NC	vitreous	No	Orbitrap Fusion
38	Data4	NC1	B7Z1I9	-0.36440561783149	NC	vitreous	No	Orbitrap Fusion
39	Data4	NC1	B8ZZQ6	-0.729617908798392	NC	vitreous	No	Orbitrap Fusion
40	Data4	NC1	B9A041	0.187857079117082	NC	vitreous	No	Orbitrap Fusion
41	Data4	NC1	B9A064	-1.38258658814827	NC	vitreous	No	Orbitrap Fusion
42	Data4	NC1	C9IZQ1	-2.22339625374142	NC	vitreous	No	Orbitrap Fusion
43	Data4	NC1	C9J2H1	0.499135335727808	NC	vitreous	No	Orbitrap Fusion
44	Data4	NC1	C9JFR7	-0.381397958458963	NC	vitreous	No	Orbitrap Fusion
45	Data4	NC1	C9JIZ6_HUMAN	1.12048205766958	NC	vitreous	No	Orbitrap Fusion
46	Data4	NC1	C9JPG5	0.264220644915098	NC	vitreous	No	Orbitrap Fusion
47	Data4	NC1	C9JZR7	0.00639394755280121	NC	vitreous	No	Orbitrap Fusion
48	Data4	NC1	CALM_HUMAN	-0.105679407354445	NC	vitreous	No	Orbitrap Fusion
49	Data4	NC1	D3YTG3	1.05250524142619	NC	vitreous	No	Orbitrap Fusion
50	Data4	NC1	D6RF35	0.0936264810033711	NC	vitreous	No	Orbitrap Fusion
51	Data4	NC1	E7EMS2	1.33458089313751	NC	vitreous	No	Orbitrap Fusion
52	Data4	NC1	E7END6	0.322269909473938	NC	vitreous	No	Orbitrap Fusion
53	Data4	NC1	E7ENT7	-0.19624937332844	NC	vitreous	No	Orbitrap Fusion
54	Data4	NC1	E7EPZ9_HUMAN	-0.0893916139000527	NC	vitreous	No	Orbitrap Fusion
55	Data4	NC1	E7EQB2	0.207143961938972	NC	vitreous	No	Orbitrap Fusion
56	Data4	NC1	E7EQR4_HUMAN	-1.67423909409343	NC	vitreous	No	Orbitrap Fusion
57	Data4	NC1	E7EQR8	-0.1736793303086	NC	vitreous	No	Orbitrap Fusion
58	Data4	NC1	E7ES19	-0.141411753999789	NC	vitreous	No	Orbitrap Fusion
59	Data4	NC1	E7EUA2	0.859587380119025	NC	vitreous	No	Orbitrap Fusion
60	Data4	NC1	E7EUF1	1.83843482720932	NC	vitreous	No	Orbitrap Fusion
61	Data4	NC1	E7EVQ3	-2.21740108667984	NC	vitreous	No	Orbitrap Fusion
62	Data4	NC1	E7EX60	-0.287945199920003	NC	vitreous	No	Orbitrap Fusion
63	Data4	NC1	E9PF78	-0.5698328960402	NC	vitreous	No	Orbitrap Fusion
64	Data4	NC1	E9PFZ2	-0.297062600715894	NC	vitreous	No	Orbitrap Fusion
65	Data4	NC1	E9PHK0	1.24313577607869	NC	vitreous	No	Orbitrap Fusion
66	Data4	NC1	E9PHX8	-0.905268017325919	NC	vitreous	No	Orbitrap Fusion
67	Data4	NC1	E9PIM6	-0.300042393087455	NC	vitreous	No	Orbitrap Fusion
68	Data4	NC1	E9PQR4	-0.051885914481206	NC	vitreous	No	Orbitrap Fusion
69	Data4	NC1	E9PQY3	-0.574122807635841	NC	vitreous	No	Orbitrap Fusion
70	Data4	NC1	F5GXJ9	-0.656925016040934	NC	vitreous	No	Orbitrap Fusion
71	Data4	NC1	F5GY80_HUMAN	1.20176683796137	NC	vitreous	No	Orbitrap Fusion
72	Data4	NC1	F5GZZ9	0.413210299221066	NC	vitreous	No	Orbitrap Fusion
73	Data4	NC1	F5H0N7	0.335641067969601	NC	vitreous	No	Orbitrap Fusion
74	Data4	NC1	F5H2R5	-1.18354350715129	NC	vitreous	No	Orbitrap Fusion
75	Data4	NC1	F5H3Z4	-1.34284531692421	NC	vitreous	No	Orbitrap Fusion
76	Data4	NC1	F5H5D3	-1.59519970311146	NC	vitreous	No	Orbitrap Fusion
77	Data4	NC1	F5H8D1	0.337199570371447	NC	vitreous	No	Orbitrap Fusion
78	Data4	NC1	F8VPF7	-1.18862715447161	NC	vitreous	No	Orbitrap Fusion
79	Data4	NC1	F8VVB6	0.399792440007738	NC	vitreous	No	Orbitrap Fusion
80	Data4	NC1	F8VZY9	-0.128642202582242	NC	vitreous	No	Orbitrap Fusion
81	Data4	NC1	F8W1N9	0.438544968958331	NC	vitreous	No	Orbitrap Fusion
82	Data4	NC1	F8W785	0.527027658349323	NC	vitreous	No	Orbitrap Fusion
83	Data4	NC1	G3V164	0.0615485939426483	NC	vitreous	No	Orbitrap Fusion
84	Data4	NC1	G3V1N2	-1.66149602271002	NC	vitreous	No	Orbitrap Fusion
85	Data4	NC1	G3V2W1	-0.0253287216032928	NC	vitreous	No	Orbitrap Fusion
86	Data4	NC1	G3V3X5	0.651409363393809	NC	vitreous	No	Orbitrap Fusion
87	Data4	NC1	G3V5Z7	-0.251211625542895	NC	vitreous	No	Orbitrap Fusion
88	Data4	NC1	G3XAK1	0.704634841707755	NC	vitreous	No	Orbitrap Fusion
89	Data4	NC1	H0Y300	-1.39946468731646	NC	vitreous	No	Orbitrap Fusion
90	Data4	NC1	H0Y4H1	-1.289681118299	NC	vitreous	No	Orbitrap Fusion
91	Data4	NC1	H0Y4Y9	-0.568659190915697	NC	vitreous	No	Orbitrap Fusion
92	Data4	NC1	H0Y5H9	-1.55999911909924	NC	vitreous	No	Orbitrap Fusion
93	Data4	NC1	H0YA68	-0.558021500867104	NC	vitreous	No	Orbitrap Fusion
94	Data4	NC1	H0YAC1	1.12878551874631	NC	vitreous	No	Orbitrap Fusion
95	Data4	NC1	H0YB71	-0.980891530875073	NC	vitreous	No	Orbitrap Fusion
96	Data4	NC1	H0YBE4	0.0654635492460161	NC	vitreous	No	Orbitrap Fusion
97	Data4	NC1	H0YD17	0.563831333960609	NC	vitreous	No	Orbitrap Fusion
98	Data4	NC1	H0YDD8	0.280106644330188	NC	vitreous	No	Orbitrap Fusion
99	Data4	NC1	H0YGX8	-1.29732415241921	NC	vitreous	No	Orbitrap Fusion
100	Data4	NC1	H0YI30	-0.765905095664289	NC	vitreous	No	Orbitrap Fusion
101	Data4	NC1	H0YI76	0.0591549098506184	NC	vitreous	No	Orbitrap Fusion
102	Data4	NC1	H0YIW7	-0.545853958217799	NC	vitreous	No	Orbitrap Fusion
103	Data4	NC1	H0YN18	-1.40430284192231	NC	vitreous	No	Orbitrap Fusion
104	Data4	NC1	H3BLU2	1.17313501663696	NC	vitreous	No	Orbitrap Fusion
105	Data4	NC1	H3BN62	0.250853331295413	NC	vitreous	No	Orbitrap Fusion
106	Data4	NC1	H3BP20	0.517851410821276	NC	vitreous	No	Orbitrap Fusion
107	Data4	NC1	H3BPH3	-1.15645273349937	NC	vitreous	No	Orbitrap Fusion
108	Data4	NC1	H3BR70	-0.315851627844145	NC	vitreous	No	Orbitrap Fusion
109	Data4	NC1	H3BTH8	0.184666170747048	NC	vitreous	No	Orbitrap Fusion
110	Data4	NC1	H3BV17	-0.890913899937728	NC	vitreous	No	Orbitrap Fusion
111	Data4	NC1	H7BY64	0.128405990303973	NC	vitreous	No	Orbitrap Fusion
112	Data4	NC1	I3L145	0.492778436086279	NC	vitreous	No	Orbitrap Fusion
113	Data4	NC1	I3L3A6	-0.477281259143087	NC	vitreous	No	Orbitrap Fusion
114	Data4	NC1	J3KNA1	-1.36095363159336	NC	vitreous	No	Orbitrap Fusion
115	Data4	NC1	J3KPA1	0.311274480051252	NC	vitreous	No	Orbitrap Fusion
116	Data4	NC1	J3KQ66	-0.162947075830278	NC	vitreous	No	Orbitrap Fusion
117	Data4	NC1	J3KRP0	0.208313912857923	NC	vitreous	No	Orbitrap Fusion
118	Data4	NC1	K4DIA0	-0.737575153472777	NC	vitreous	No	Orbitrap Fusion
119	Data4	NC1	K7EIS2	0.621422688861541	NC	vitreous	No	Orbitrap Fusion
120	Data4	NC1	K7ELL7	0.163987859299263	NC	vitreous	No	Orbitrap Fusion
121	Data4	NC1	K7EMN4	-0.0685207435380854	NC	vitreous	No	Orbitrap Fusion
122	Data4	NC1	K7EQ48	-0.276058455772673	NC	vitreous	No	Orbitrap Fusion
123	Data4	NC1	K7ER74	-0.122353023536036	NC	vitreous	No	Orbitrap Fusion
124	Data4	NC1	K7ES70	-1.34959400408981	NC	vitreous	No	Orbitrap Fusion
125	Data4	NC1	LAC2_HUMAN	-0.204169490653975	NC	vitreous	No	Orbitrap Fusion
126	Data4	NC1	M0R093	-0.527916269828435	NC	vitreous	No	Orbitrap Fusion
127	Data4	NC1	M0R1S5	-0.317487165802514	NC	vitreous	No	Orbitrap Fusion
128	Data4	NC1	O00115	0.245427483738154	NC	vitreous	No	Orbitrap Fusion
129	Data4	NC1	O00187	0.249696503316639	NC	vitreous	No	Orbitrap Fusion
130	Data4	NC1	O00391	0.912092767701027	NC	vitreous	No	Orbitrap Fusion
131	Data4	NC1	O00451-2	-0.986671395366024	NC	vitreous	No	Orbitrap Fusion
132	Data4	NC1	O00462	-0.32233241364718	NC	vitreous	No	Orbitrap Fusion
133	Data4	NC1	O00468-6	0.962816235558911	NC	vitreous	No	Orbitrap Fusion
134	Data4	NC1	O00533	-0.0515219626160885	NC	vitreous	No	Orbitrap Fusion
135	Data4	NC1	O00754-2	-0.457697842229876	NC	vitreous	No	Orbitrap Fusion
136	Data4	NC1	O14498	0.232501445382685	NC	vitreous	No	Orbitrap Fusion
137	Data4	NC1	O14594	0.571957854331263	NC	vitreous	No	Orbitrap Fusion
138	Data4	NC1	O14773	1.20548639427217	NC	vitreous	No	Orbitrap Fusion
139	Data4	NC1	O14791-2	0.490406030630873	NC	vitreous	No	Orbitrap Fusion
140	Data4	NC1	O14793	-0.00278526269736037	NC	vitreous	No	Orbitrap Fusion
141	Data4	NC1	O14818	-1.23273369338357	NC	vitreous	No	Orbitrap Fusion
142	Data4	NC1	O15031	0.503804648836649	NC	vitreous	No	Orbitrap Fusion
143	Data4	NC1	O15144	-1.67666882460402	NC	vitreous	No	Orbitrap Fusion
144	Data4	NC1	O15230	-1.35811730690324	NC	vitreous	No	Orbitrap Fusion
145	Data4	NC1	O15240	-0.140149417897289	NC	vitreous	No	Orbitrap Fusion
146	Data4	NC1	O15537	1.02129899177572	NC	vitreous	No	Orbitrap Fusion
147	Data4	NC1	O43147-2	-0.549394660204033	NC	vitreous	No	Orbitrap Fusion
148	Data4	NC1	O43493	0.00394537720855747	NC	vitreous	No	Orbitrap Fusion
149	Data4	NC1	O43505	1.14636212642604	NC	vitreous	No	Orbitrap Fusion
150	Data4	NC1	O43548-2	-1.6451880759319	NC	vitreous	No	Orbitrap Fusion
151	Data4	NC1	O43704	-2.03631991509327	NC	vitreous	No	Orbitrap Fusion
152	Data4	NC1	O43827	-0.405042815256036	NC	vitreous	No	Orbitrap Fusion
153	Data4	NC1	O60568	-0.940882432237346	NC	vitreous	No	Orbitrap Fusion
154	Data4	NC1	O60888-2	0.723544563911898	NC	vitreous	No	Orbitrap Fusion
155	Data4	NC1	O75223	0.0156459679854671	NC	vitreous	No	Orbitrap Fusion
156	Data4	NC1	O75326	1.59597118042242	NC	vitreous	No	Orbitrap Fusion
157	Data4	NC1	O75342	-0.882081321378033	NC	vitreous	No	Orbitrap Fusion
158	Data4	NC1	O75368	-0.828968735770764	NC	vitreous	No	Orbitrap Fusion
159	Data4	NC1	O75503	0.463193112967658	NC	vitreous	No	Orbitrap Fusion
160	Data4	NC1	O75594	-0.854353860805239	NC	vitreous	No	Orbitrap Fusion
161	Data4	NC1	O75610	-0.584336898737891	NC	vitreous	No	Orbitrap Fusion
162	Data4	NC1	O75629	0.118226805915471	NC	vitreous	No	Orbitrap Fusion
163	Data4	NC1	O75636-2	-0.950480838800186	NC	vitreous	No	Orbitrap Fusion
164	Data4	NC1	O75752	-0.152562142180835	NC	vitreous	No	Orbitrap Fusion
165	Data4	NC1	O75829-2	-0.429159233378827	NC	vitreous	No	Orbitrap Fusion
166	Data4	NC1	O75874	-0.601566555606369	NC	vitreous	No	Orbitrap Fusion
167	Data4	NC1	O75882-2	0.861776487208904	NC	vitreous	No	Orbitrap Fusion
168	Data4	NC1	O75973	-0.417388847098986	NC	vitreous	No	Orbitrap Fusion
169	Data4	NC1	O76061	-0.16368949758736	NC	vitreous	No	Orbitrap Fusion
170	Data4	NC1	O94856-13	0.466429001456286	NC	vitreous	No	Orbitrap Fusion
171	Data4	NC1	O94985	-0.426621245867686	NC	vitreous	No	Orbitrap Fusion
172	Data4	NC1	O94985-2	0.780876822714495	NC	vitreous	No	Orbitrap Fusion
173	Data4	NC1	O95196-2	0.232575768696783	NC	vitreous	No	Orbitrap Fusion
174	Data4	NC1	O95342	-1.30675997980179	NC	vitreous	No	Orbitrap Fusion
175	Data4	NC1	O95445	0.82826747581556	NC	vitreous	No	Orbitrap Fusion
176	Data4	NC1	O95497	-0.029754575441302	NC	vitreous	No	Orbitrap Fusion
177	Data4	NC1	O95633-2	-0.625619772505059	NC	vitreous	No	Orbitrap Fusion
178	Data4	NC1	O95789	-0.295827831882915	NC	vitreous	No	Orbitrap Fusion
179	Data4	NC1	O95841	-0.958541430641705	NC	vitreous	No	Orbitrap Fusion
180	Data4	NC1	O95897	0.165255135098116	NC	vitreous	No	Orbitrap Fusion
181	Data4	NC1	P00338	0.512456840125443	NC	vitreous	No	Orbitrap Fusion
182	Data4	NC1	P00352	-0.789854767000666	NC	vitreous	No	Orbitrap Fusion
183	Data4	NC1	P00390-3	-0.772865619033608	NC	vitreous	No	Orbitrap Fusion
184	Data4	NC1	P00441	0.737498869832285	NC	vitreous	No	Orbitrap Fusion
185	Data4	NC1	P00450	1.75328459453326	NC	vitreous	No	Orbitrap Fusion
186	Data4	NC1	P00491	-0.978944188858458	NC	vitreous	No	Orbitrap Fusion
187	Data4	NC1	P00492	-0.763018485520873	NC	vitreous	No	Orbitrap Fusion
188	Data4	NC1	P00558	0.436558499717979	NC	vitreous	No	Orbitrap Fusion
189	Data4	NC1	P00568	-1.62110121062323	NC	vitreous	No	Orbitrap Fusion
190	Data4	NC1	P00734	2.10140887854056	NC	vitreous	No	Orbitrap Fusion
191	Data4	NC1	P00738-2	-1.44649228693786	NC	vitreous	No	Orbitrap Fusion
192	Data4	NC1	P00740	0.72158630137031	NC	vitreous	No	Orbitrap Fusion
193	Data4	NC1	P00742	0.688090137736374	NC	vitreous	No	Orbitrap Fusion
194	Data4	NC1	P00746	1.28871817688939	NC	vitreous	No	Orbitrap Fusion
195	Data4	NC1	P00747	2.20105376386876	NC	vitreous	No	Orbitrap Fusion
196	Data4	NC1	P00748	1.57220795411142	NC	vitreous	No	Orbitrap Fusion
197	Data4	NC1	P00915	0.721025155247913	NC	vitreous	No	Orbitrap Fusion
198	Data4	NC1	P00918	0.21668603416643	NC	vitreous	No	Orbitrap Fusion
199	Data4	NC1	P01008	2.48896725762217	NC	vitreous	No	Orbitrap Fusion
200	Data4	NC1	P01009	-0.341382524802327	NC	vitreous	No	Orbitrap Fusion
201	Data4	NC1	P01011	2.53110384295357	NC	vitreous	No	Orbitrap Fusion
202	Data4	NC1	P01019	2.05883813518859	NC	vitreous	No	Orbitrap Fusion
203	Data4	NC1	P01023	2.5198946496889	NC	vitreous	No	Orbitrap Fusion
204	Data4	NC1	P01024	2.88276602081805	NC	vitreous	No	Orbitrap Fusion
205	Data4	NC1	P01031	1.54651954868472	NC	vitreous	No	Orbitrap Fusion
206	Data4	NC1	P01034	2.22319451830935	NC	vitreous	No	Orbitrap Fusion
207	Data4	NC1	P01036	-0.780723178262328	NC	vitreous	No	Orbitrap Fusion
208	Data4	NC1	P01040	-0.360770892348912	NC	vitreous	No	Orbitrap Fusion
209	Data4	NC1	P01042-2	1.99453587530496	NC	vitreous	No	Orbitrap Fusion
210	Data4	NC1	P01344-3	0.362029965895691	NC	vitreous	No	Orbitrap Fusion
211	Data4	NC1	P01599	-1.15937123632035	NC	vitreous	No	Orbitrap Fusion
212	Data4	NC1	P01602	NA	NC	vitreous	No	Orbitrap Fusion
213	Data4	NC1	P01871	-1.97723883832956	NC	vitreous	No	Orbitrap Fusion
214	Data4	NC1	P01876	0.000554128207183218	NC	vitreous	No	Orbitrap Fusion
215	Data4	NC1	P01903	-0.611074112119756	NC	vitreous	No	Orbitrap Fusion
216	Data4	NC1	P02042	0.562484022652724	NC	vitreous	No	Orbitrap Fusion
217	Data4	NC1	P02452	0.735273305296746	NC	vitreous	No	Orbitrap Fusion
218	Data4	NC1	P02458	0.682656693851086	NC	vitreous	No	Orbitrap Fusion
219	Data4	NC1	P02461	-0.692088320970908	NC	vitreous	No	Orbitrap Fusion
220	Data4	NC1	P02489	0.338516076415696	NC	vitreous	No	Orbitrap Fusion
221	Data4	NC1	P02511	0.599092197133022	NC	vitreous	No	Orbitrap Fusion
222	Data4	NC1	P02533	1.15035082683639	NC	vitreous	No	Orbitrap Fusion
223	Data4	NC1	P02545-3	-0.209118181281986	NC	vitreous	No	Orbitrap Fusion
224	Data4	NC1	P02549-2	-0.0612502713285808	NC	vitreous	No	Orbitrap Fusion
225	Data4	NC1	P02647	2.91016729704839	NC	vitreous	No	Orbitrap Fusion
226	Data4	NC1	P02649	2.08580171673082	NC	vitreous	No	Orbitrap Fusion
227	Data4	NC1	P02652	2.20918577029783	NC	vitreous	No	Orbitrap Fusion
228	Data4	NC1	P02654	0.661523456138439	NC	vitreous	No	Orbitrap Fusion
229	Data4	NC1	P02656	0.858967842711485	NC	vitreous	No	Orbitrap Fusion
230	Data4	NC1	P02671	0.835563410535088	NC	vitreous	No	Orbitrap Fusion
231	Data4	NC1	P02675	0.324970059276691	NC	vitreous	No	Orbitrap Fusion
232	Data4	NC1	P02679-2	0.308813360500647	NC	vitreous	No	Orbitrap Fusion
233	Data4	NC1	P02730	-0.0322241974481447	NC	vitreous	No	Orbitrap Fusion
234	Data4	NC1	P02741	0.0976773535096727	NC	vitreous	No	Orbitrap Fusion
235	Data4	NC1	P02743	1.08636126740113	NC	vitreous	No	Orbitrap Fusion
236	Data4	NC1	P02745	0.333850072312407	NC	vitreous	No	Orbitrap Fusion
237	Data4	NC1	P02746	0.873543388715093	NC	vitreous	No	Orbitrap Fusion
238	Data4	NC1	P02747	1.10740303738009	NC	vitreous	No	Orbitrap Fusion
239	Data4	NC1	P02748	1.6555572224806	NC	vitreous	No	Orbitrap Fusion
240	Data4	NC1	P02749	2.0630200043285	NC	vitreous	No	Orbitrap Fusion
241	Data4	NC1	P02750	1.84059092978282	NC	vitreous	No	Orbitrap Fusion
242	Data4	NC1	P02751-15	1.75978710130422	NC	vitreous	No	Orbitrap Fusion
243	Data4	NC1	P02760	1.81584275051558	NC	vitreous	No	Orbitrap Fusion
244	Data4	NC1	P02763	2.70437686211565	NC	vitreous	No	Orbitrap Fusion
245	Data4	NC1	P02765	1.31899209499609	NC	vitreous	No	Orbitrap Fusion
246	Data4	NC1	P02766	2.34608784890753	NC	vitreous	No	Orbitrap Fusion
247	Data4	NC1	P02768	1.53725428984447	NC	vitreous	No	Orbitrap Fusion
248	Data4	NC1	P02774-3	1.80024582401133	NC	vitreous	No	Orbitrap Fusion
249	Data4	NC1	P02790	3.00887227200897	NC	vitreous	No	Orbitrap Fusion
250	Data4	NC1	P02792	0.329672253562805	NC	vitreous	No	Orbitrap Fusion
251	Data4	NC1	P02794	0.425066272872904	NC	vitreous	No	Orbitrap Fusion
252	Data4	NC1	P03950	0.181830010140942	NC	vitreous	No	Orbitrap Fusion
253	Data4	NC1	P03951	0.175829502923219	NC	vitreous	No	Orbitrap Fusion
254	Data4	NC1	P03973	-1.49403808242746	NC	vitreous	No	Orbitrap Fusion
255	Data4	NC1	P04004	1.87693931106707	NC	vitreous	No	Orbitrap Fusion
256	Data4	NC1	P04040	0.0886355457975125	NC	vitreous	No	Orbitrap Fusion
257	Data4	NC1	P04062-4	-0.838387642260903	NC	vitreous	No	Orbitrap Fusion
258	Data4	NC1	P04066	0.197100285020045	NC	vitreous	No	Orbitrap Fusion
259	Data4	NC1	P04075-2	0.3780361391002	NC	vitreous	No	Orbitrap Fusion
260	Data4	NC1	P04083	-0.689983398267677	NC	vitreous	No	Orbitrap Fusion
261	Data4	NC1	P04114	0.427314789129003	NC	vitreous	No	Orbitrap Fusion
262	Data4	NC1	P04180	-0.0686902454440516	NC	vitreous	No	Orbitrap Fusion
263	Data4	NC1	P04196	1.90847562892432	NC	vitreous	No	Orbitrap Fusion
264	Data4	NC1	P04217	2.32933330436545	NC	vitreous	No	Orbitrap Fusion
265	Data4	NC1	P04264	1.98533826815585	NC	vitreous	No	Orbitrap Fusion
266	Data4	NC1	P04275	-1.18883518459298	NC	vitreous	No	Orbitrap Fusion
267	Data4	NC1	P04406	1.25257829776704	NC	vitreous	No	Orbitrap Fusion
268	Data4	NC1	P04433	-2.64326268982732	NC	vitreous	No	Orbitrap Fusion
269	Data4	NC1	P04792	0.284667449357927	NC	vitreous	No	Orbitrap Fusion
270	Data4	NC1	P05060	0.825082205699997	NC	vitreous	No	Orbitrap Fusion
271	Data4	NC1	P05067	1.4761485541415	NC	vitreous	No	Orbitrap Fusion
272	Data4	NC1	P05089-2	0.0460075240037036	NC	vitreous	No	Orbitrap Fusion
273	Data4	NC1	P05090	1.88121353643455	NC	vitreous	No	Orbitrap Fusion
274	Data4	NC1	P05109	-0.403965786609873	NC	vitreous	No	Orbitrap Fusion
275	Data4	NC1	P05121	-0.646988492194185	NC	vitreous	No	Orbitrap Fusion
276	Data4	NC1	P05154	1.29396724835979	NC	vitreous	No	Orbitrap Fusion
277	Data4	NC1	P05155	2.16191650371285	NC	vitreous	No	Orbitrap Fusion
278	Data4	NC1	P05156	1.79783037811006	NC	vitreous	No	Orbitrap Fusion
279	Data4	NC1	P05160	0.0471936304019098	NC	vitreous	No	Orbitrap Fusion
280	Data4	NC1	P05362	0.0455676999077746	NC	vitreous	No	Orbitrap Fusion
281	Data4	NC1	P05451	-0.23573392912097	NC	vitreous	No	Orbitrap Fusion
282	Data4	NC1	P05543	1.40707521910851	NC	vitreous	No	Orbitrap Fusion
283	Data4	NC1	P05546	1.4123232729645	NC	vitreous	No	Orbitrap Fusion
284	Data4	NC1	P05813	0.352639462626916	NC	vitreous	No	Orbitrap Fusion
285	Data4	NC1	P06276	0.121821845889788	NC	vitreous	No	Orbitrap Fusion
286	Data4	NC1	P06280	-1.12253920042361	NC	vitreous	No	Orbitrap Fusion
287	Data4	NC1	P06396	2.11415314244255	NC	vitreous	No	Orbitrap Fusion
288	Data4	NC1	P06702	0.0161491124030767	NC	vitreous	No	Orbitrap Fusion
289	Data4	NC1	P06727	2.1114008389412	NC	vitreous	No	Orbitrap Fusion
290	Data4	NC1	P06733	0.564098685332299	NC	vitreous	No	Orbitrap Fusion
291	Data4	NC1	P07093-2	-0.825181011583946	NC	vitreous	No	Orbitrap Fusion
292	Data4	NC1	P07195	0.50431198034375	NC	vitreous	No	Orbitrap Fusion
293	Data4	NC1	P07225	0.883629876768665	NC	vitreous	No	Orbitrap Fusion
294	Data4	NC1	P07315	-0.469823321685036	NC	vitreous	No	Orbitrap Fusion
295	Data4	NC1	P07320	-0.467616530819287	NC	vitreous	No	Orbitrap Fusion
296	Data4	NC1	P07333	-0.237655141469683	NC	vitreous	No	Orbitrap Fusion
297	Data4	NC1	P07339	1.95673838166673	NC	vitreous	No	Orbitrap Fusion
298	Data4	NC1	P07355	0.362272775302208	NC	vitreous	No	Orbitrap Fusion
299	Data4	NC1	P07357	1.45376783420036	NC	vitreous	No	Orbitrap Fusion
300	Data4	NC1	P07359	-1.34874903164933	NC	vitreous	No	Orbitrap Fusion
301	Data4	NC1	P07360	1.275337907264	NC	vitreous	No	Orbitrap Fusion
302	Data4	NC1	P07451	NA	NC	vitreous	No	Orbitrap Fusion
303	Data4	NC1	P07686	0.716065620093739	NC	vitreous	No	Orbitrap Fusion
304	Data4	NC1	P07711	0.898974682403982	NC	vitreous	No	Orbitrap Fusion
305	Data4	NC1	P07737	0.119716402285869	NC	vitreous	No	Orbitrap Fusion
306	Data4	NC1	P07738	-0.416974074722185	NC	vitreous	No	Orbitrap Fusion
307	Data4	NC1	P07858	0.949894122196394	NC	vitreous	No	Orbitrap Fusion
308	Data4	NC1	P07900-2	-0.460947019276797	NC	vitreous	No	Orbitrap Fusion
