dataset	sample	protein	intensities	group	ocular.region	labeling	instrument
60	Data5	NC1	O95897	0.489536424074485	NC	vitreous	Yes	Orbitrap Fusion
61	Data5	NC1	O95965	-0.803534059406898	NC	vitreous	Yes	Orbitrap Fusion
62	Data5	NC1	O95967	0.111454457101644	NC	vitreous	Yes	Orbitrap Fusion
63	Data5	NC1	O95998	0.43179896303517	NC	vitreous	Yes	Orbitrap Fusion
64	Data5	NC1	P00338	-0.674553369012085	NC	vitreous	Yes	Orbitrap Fusion
65	Data5	NC1	P00352	-0.618360215508485	NC	vitreous	Yes	Orbitrap Fusion
66	Data5	NC1	P00441	-0.733266682201961	NC	vitreous	Yes	Orbitrap Fusion
67	Data5	NC1	P00450	0.40892698749736	NC	vitreous	Yes	Orbitrap Fusion
68	Data5	NC1	P00488	0.919209078519647	NC	vitreous	Yes	Orbitrap Fusion
69	Data5	NC1	P00491	0.402811325282287	NC	vitreous	Yes	Orbitrap Fusion
70	Data5	NC1	P00492	-0.281970911966177	NC	vitreous	Yes	Orbitrap Fusion
71	Data5	NC1	P00505	0.0223431802648086	NC	vitreous	Yes	Orbitrap Fusion
72	Data5	NC1	P00533	0.22601706770461	NC	vitreous	Yes	Orbitrap Fusion
73	Data5	NC1	P00558	0.275576360989398	NC	vitreous	Yes	Orbitrap Fusion
74	Data5	NC1	P00734	0.467297067521487	NC	vitreous	Yes	Orbitrap Fusion
75	Data5	NC1	P00736	-0.016486979336598	NC	vitreous	Yes	Orbitrap Fusion
76	Data5	NC1	P00738	-0.674319897243423	NC	vitreous	Yes	Orbitrap Fusion
77	Data5	NC1	P00740	1.06425175660531	NC	vitreous	Yes	Orbitrap Fusion
78	Data5	NC1	P00742	0.375984124682144	NC	vitreous	Yes	Orbitrap Fusion
79	Data5	NC1	P00746	1.10656201178294	NC	vitreous	Yes	Orbitrap Fusion
80	Data5	NC1	P00747	0.911502352645392	NC	vitreous	Yes	Orbitrap Fusion
81	Data5	NC1	P00748	0.456026407131324	NC	vitreous	Yes	Orbitrap Fusion
82	Data5	NC1	P00751	0.387217744474869	NC	vitreous	Yes	Orbitrap Fusion
83	Data5	NC1	P00915	-0.807612494695778	NC	vitreous	Yes	Orbitrap Fusion
84	Data5	NC1	P00918	-0.915092408899966	NC	vitreous	Yes	Orbitrap Fusion
85	Data5	NC1	P00995	0.995941238654252	NC	vitreous	Yes	Orbitrap Fusion
86	Data5	NC1	P01008	0.798994290007599	NC	vitreous	Yes	Orbitrap Fusion
87	Data5	NC1	P01009	1.48756273288273	NC	vitreous	Yes	Orbitrap Fusion
88	Data5	NC1	P01011	0.390000701145879	NC	vitreous	Yes	Orbitrap Fusion
89	Data5	NC1	P01019	0.303853319969535	NC	vitreous	Yes	Orbitrap Fusion
90	Data5	NC1	P01023	-0.254094289924804	NC	vitreous	Yes	Orbitrap Fusion
91	Data5	NC1	P01024	0.171755627171281	NC	vitreous	Yes	Orbitrap Fusion
92	Data5	NC1	P01031	0.581818228878673	NC	vitreous	Yes	Orbitrap Fusion
93	Data5	NC1	P01033	0.109112563969931	NC	vitreous	Yes	Orbitrap Fusion
94	Data5	NC1	P01034	-1.40435210145499	NC	vitreous	Yes	Orbitrap Fusion
95	Data5	NC1	P01042	1.28966488391177	NC	vitreous	Yes	Orbitrap Fusion
96	Data5	NC1	P01344	0.479018653056848	NC	vitreous	Yes	Orbitrap Fusion
97	Data5	NC1	P01619	0.310300986330879	NC	vitreous	Yes	Orbitrap Fusion
98	Data5	NC1	P01768	-0.17463963465439	NC	vitreous	Yes	Orbitrap Fusion
99	Data5	NC1	P01834	0.733396134184783	NC	vitreous	Yes	Orbitrap Fusion
100	Data5	NC1	P01857	0.539069023552864	NC	vitreous	Yes	Orbitrap Fusion
101	Data5	NC1	P01859	0.623921072319789	NC	vitreous	Yes	Orbitrap Fusion
102	Data5	NC1	P01860	0.89235727936123	NC	vitreous	Yes	Orbitrap Fusion
103	Data5	NC1	P01871	0.690089632803256	NC	vitreous	Yes	Orbitrap Fusion
104	Data5	NC1	P01876	0.834534901509326	NC	vitreous	Yes	Orbitrap Fusion
105	Data5	NC1	P02042	-1.32617681622966	NC	vitreous	Yes	Orbitrap Fusion
106	Data5	NC1	P02144	1.48723162371061	NC	vitreous	Yes	Orbitrap Fusion
107	Data5	NC1	P02452	1.06521484897393	NC	vitreous	Yes	Orbitrap Fusion
108	Data5	NC1	P02458	-0.275473711091824	NC	vitreous	Yes	Orbitrap Fusion
109	Data5	NC1	P02461	1.35382178449823	NC	vitreous	Yes	Orbitrap Fusion
110	Data5	NC1	P02462	0.269168289432255	NC	vitreous	Yes	Orbitrap Fusion
111	Data5	NC1	P02533	-0.605890940323306	NC	vitreous	Yes	Orbitrap Fusion
112	Data5	NC1	P02538	-1.32204036007325	NC	vitreous	Yes	Orbitrap Fusion
113	Data5	NC1	P02549	-0.496453865067275	NC	vitreous	Yes	Orbitrap Fusion
114	Data5	NC1	P02647	0.906316412106094	NC	vitreous	Yes	Orbitrap Fusion
115	Data5	NC1	P02649	0.382062060453951	NC	vitreous	Yes	Orbitrap Fusion
116	Data5	NC1	P02652	1.06591066111354	NC	vitreous	Yes	Orbitrap Fusion
117	Data5	NC1	P02654	0.689022456120433	NC	vitreous	Yes	Orbitrap Fusion
118	Data5	NC1	P02655	1.50374127716715	NC	vitreous	Yes	Orbitrap Fusion
119	Data5	NC1	P02656	2.32282250590497	NC	vitreous	Yes	Orbitrap Fusion
120	Data5	NC1	P02671	0.875599836288418	NC	vitreous	Yes	Orbitrap Fusion
121	Data5	NC1	P02675	0.907111773640843	NC	vitreous	Yes	Orbitrap Fusion
122	Data5	NC1	P02679	0.863073613836872	NC	vitreous	Yes	Orbitrap Fusion
123	Data5	NC1	P02730	-0.885740176133442	NC	vitreous	Yes	Orbitrap Fusion
124	Data5	NC1	P02741	-1.38743447939484	NC	vitreous	Yes	Orbitrap Fusion
125	Data5	NC1	P02743	0.120754056019268	NC	vitreous	Yes	Orbitrap Fusion
126	Data5	NC1	P02745	0.526218500459688	NC	vitreous	Yes	Orbitrap Fusion
127	Data5	NC1	P02746	0.298338773129638	NC	vitreous	Yes	Orbitrap Fusion
128	Data5	NC1	P02747	0.345265388886397	NC	vitreous	Yes	Orbitrap Fusion
129	Data5	NC1	P02748	0.666839868221484	NC	vitreous	Yes	Orbitrap Fusion
130	Data5	NC1	P02749	1.11409066303319	NC	vitreous	Yes	Orbitrap Fusion
131	Data5	NC1	P02750	1.04683200914055	NC	vitreous	Yes	Orbitrap Fusion
132	Data5	NC1	P02751	-0.0890490510890274	NC	vitreous	Yes	Orbitrap Fusion
133	Data5	NC1	P02753	1.51783209707958	NC	vitreous	Yes	Orbitrap Fusion
134	Data5	NC1	P02760	1.56794058287591	NC	vitreous	Yes	Orbitrap Fusion
135	Data5	NC1	P02763	0.178231503328137	NC	vitreous	Yes	Orbitrap Fusion
136	Data5	NC1	P02765	0.613693706680627	NC	vitreous	Yes	Orbitrap Fusion
137	Data5	NC1	P02766	-0.00389599293549114	NC	vitreous	Yes	Orbitrap Fusion
138	Data5	NC1	P02768	0.260892249776154	NC	vitreous	Yes	Orbitrap Fusion
139	Data5	NC1	P02774	0.61419344132432	NC	vitreous	Yes	Orbitrap Fusion
140	Data5	NC1	P02775	1.10228898215612	NC	vitreous	Yes	Orbitrap Fusion
141	Data5	NC1	P02787	0.186445898639959	NC	vitreous	Yes	Orbitrap Fusion
142	Data5	NC1	P02788	-0.0514420429764364	NC	vitreous	Yes	Orbitrap Fusion
143	Data5	NC1	P02790	1.07248555211084	NC	vitreous	Yes	Orbitrap Fusion
144	Data5	NC1	P02792	-0.893773153902215	NC	vitreous	Yes	Orbitrap Fusion
145	Data5	NC1	P03950	0.955376056130435	NC	vitreous	Yes	Orbitrap Fusion
146	Data5	NC1	P03951	0.844935848456934	NC	vitreous	Yes	Orbitrap Fusion
147	Data5	NC1	P03952	0.651721293387661	NC	vitreous	Yes	Orbitrap Fusion
148	Data5	NC1	P03973	0.996007492689643	NC	vitreous	Yes	Orbitrap Fusion
149	Data5	NC1	P04003	0.718145944091287	NC	vitreous	Yes	Orbitrap Fusion
150	Data5	NC1	P04004	0.923146920913826	NC	vitreous	Yes	Orbitrap Fusion
151	Data5	NC1	P04040	-1.23087627773962	NC	vitreous	Yes	Orbitrap Fusion
152	Data5	NC1	P04062	0.0315219036930028	NC	vitreous	Yes	Orbitrap Fusion
153	Data5	NC1	P04066	-0.446901118014495	NC	vitreous	Yes	Orbitrap Fusion
154	Data5	NC1	P04075	0.177568297074789	NC	vitreous	Yes	Orbitrap Fusion
155	Data5	NC1	P04080	0.540608048830998	NC	vitreous	Yes	Orbitrap Fusion
156	Data5	NC1	P04114	0.497776648011074	NC	vitreous	Yes	Orbitrap Fusion
157	Data5	NC1	P04156	-0.228557983818388	NC	vitreous	Yes	Orbitrap Fusion
158	Data5	NC1	P04179	0.116727509115008	NC	vitreous	Yes	Orbitrap Fusion
159	Data5	NC1	P04180	1.06952296325903	NC	vitreous	Yes	Orbitrap Fusion
160	Data5	NC1	P04196	0.50132297443764	NC	vitreous	Yes	Orbitrap Fusion
161	Data5	NC1	P04216	0.216474382973846	NC	vitreous	Yes	Orbitrap Fusion
162	Data5	NC1	P04217	0.685401785733713	NC	vitreous	Yes	Orbitrap Fusion
163	Data5	NC1	P04264	-0.150250812538893	NC	vitreous	Yes	Orbitrap Fusion
164	Data5	NC1	P04275	0.387435739110117	NC	vitreous	Yes	Orbitrap Fusion
165	Data5	NC1	P04278	0.0861995100521789	NC	vitreous	Yes	Orbitrap Fusion
166	Data5	NC1	P04406	-1.10912376252731	NC	vitreous	Yes	Orbitrap Fusion
167	Data5	NC1	P05060	-0.8355379387318	NC	vitreous	Yes	Orbitrap Fusion
168	Data5	NC1	P05067	-0.437925223430668	NC	vitreous	Yes	Orbitrap Fusion
169	Data5	NC1	P05090	0.288035169751953	NC	vitreous	Yes	Orbitrap Fusion
170	Data5	NC1	P05109	0.979492846621326	NC	vitreous	Yes	Orbitrap Fusion
171	Data5	NC1	P05121	0.670178491648606	NC	vitreous	Yes	Orbitrap Fusion
172	Data5	NC1	P05154	-0.016657085124784	NC	vitreous	Yes	Orbitrap Fusion
173	Data5	NC1	P05155	0.00375645319594398	NC	vitreous	Yes	Orbitrap Fusion
174	Data5	NC1	P05156	0.544194420655069	NC	vitreous	Yes	Orbitrap Fusion
175	Data5	NC1	P05362	0.435903546828443	NC	vitreous	Yes	Orbitrap Fusion
176	Data5	NC1	P05408	-1.18930032460696	NC	vitreous	Yes	Orbitrap Fusion
177	Data5	NC1	P05451	1.03090514187207	NC	vitreous	Yes	Orbitrap Fusion
178	Data5	NC1	P05452	0.495338244572906	NC	vitreous	Yes	Orbitrap Fusion
179	Data5	NC1	P05543	0.775741229772692	NC	vitreous	Yes	Orbitrap Fusion
180	Data5	NC1	P05546	0.727427744989878	NC	vitreous	Yes	Orbitrap Fusion
181	Data5	NC1	P06276	0.364288946491396	NC	vitreous	Yes	Orbitrap Fusion
182	Data5	NC1	P06280	-0.212810224529106	NC	vitreous	Yes	Orbitrap Fusion
183	Data5	NC1	P06396	0.273831635976379	NC	vitreous	Yes	Orbitrap Fusion
184	Data5	NC1	P06681	0.0344659385965551	NC	vitreous	Yes	Orbitrap Fusion
185	Data5	NC1	P06702	0.705750813570795	NC	vitreous	Yes	Orbitrap Fusion
186	Data5	NC1	P06703	-0.733035537647538	NC	vitreous	Yes	Orbitrap Fusion
187	Data5	NC1	P06727	1.74078005850605	NC	vitreous	Yes	Orbitrap Fusion
188	Data5	NC1	P06733	-0.139291241853673	NC	vitreous	Yes	Orbitrap Fusion
189	Data5	NC1	P06744	-0.209424578380428	NC	vitreous	Yes	Orbitrap Fusion
190	Data5	NC1	P06753	-0.120465992815097	NC	vitreous	Yes	Orbitrap Fusion
191	Data5	NC1	P06865	-0.231716113006001	NC	vitreous	Yes	Orbitrap Fusion
192	Data5	NC1	P07108	1.17831012420317	NC	vitreous	Yes	Orbitrap Fusion
193	Data5	NC1	P07148	2.30269886909663	NC	vitreous	Yes	Orbitrap Fusion
194	Data5	NC1	P07195	-0.346346119707134	NC	vitreous	Yes	Orbitrap Fusion
195	Data5	NC1	P07225	0.293810908362978	NC	vitreous	Yes	Orbitrap Fusion
196	Data5	NC1	P07237	0.353513396829398	NC	vitreous	Yes	Orbitrap Fusion
197	Data5	NC1	P07320	-2.71961305306904	NC	vitreous	Yes	Orbitrap Fusion
198	Data5	NC1	P07333	0.304089555867731	NC	vitreous	Yes	Orbitrap Fusion
199	Data5	NC1	P07339	0.291962876580968	NC	vitreous	Yes	Orbitrap Fusion
200	Data5	NC1	P07357	0.865459773716614	NC	vitreous	Yes	Orbitrap Fusion
201	Data5	NC1	P07358	0.942952389028395	NC	vitreous	Yes	Orbitrap Fusion
202	Data5	NC1	P07360	0.910289776280596	NC	vitreous	Yes	Orbitrap Fusion
203	Data5	NC1	P07451	0.722385206823883	NC	vitreous	Yes	Orbitrap Fusion
204	Data5	NC1	P07602	-0.148416195428839	NC	vitreous	Yes	Orbitrap Fusion
205	Data5	NC1	P07686	-0.266903817304705	NC	vitreous	Yes	Orbitrap Fusion
206	Data5	NC1	P07711	-0.377693691971441	NC	vitreous	Yes	Orbitrap Fusion
207	Data5	NC1	P07737	0.93201607310746	NC	vitreous	Yes	Orbitrap Fusion
208	Data5	NC1	P07738	-0.625374324172173	NC	vitreous	Yes	Orbitrap Fusion
209	Data5	NC1	P07858	0.0513321730254557	NC	vitreous	Yes	Orbitrap Fusion
210	Data5	NC1	P07996	0.16386200315216	NC	vitreous	Yes	Orbitrap Fusion
211	Data5	NC1	P07998	-0.032942822421667	NC	vitreous	Yes	Orbitrap Fusion
212	Data5	NC1	P08123	0.518246729001065	NC	vitreous	Yes	Orbitrap Fusion
213	Data5	NC1	P08138	0.129225813253665	NC	vitreous	Yes	Orbitrap Fusion
214	Data5	NC1	P08174	0.0884433929865676	NC	vitreous	Yes	Orbitrap Fusion
215	Data5	NC1	P08185	0.627622540955249	NC	vitreous	Yes	Orbitrap Fusion
216	Data5	NC1	P08195	-0.165156923787713	NC	vitreous	Yes	Orbitrap Fusion
217	Data5	NC1	P08253	-0.0814084086021198	NC	vitreous	Yes	Orbitrap Fusion
218	Data5	NC1	P08294	0.138921975383813	NC	vitreous	Yes	Orbitrap Fusion
219	Data5	NC1	P08493	0.443183027488057	NC	vitreous	Yes	Orbitrap Fusion
220	Data5	NC1	P08519	2.27115261316642	NC	vitreous	Yes	Orbitrap Fusion
221	Data5	NC1	P08571	0.314867913646335	NC	vitreous	Yes	Orbitrap Fusion
222	Data5	NC1	P08572	0.660501187642031	NC	vitreous	Yes	Orbitrap Fusion
223	Data5	NC1	P08603	0.784343841108453	NC	vitreous	Yes	Orbitrap Fusion
224	Data5	NC1	P08637	0.483669404738086	NC	vitreous	Yes	Orbitrap Fusion
225	Data5	NC1	P08670	0.452806841331977	NC	vitreous	Yes	Orbitrap Fusion
226	Data5	NC1	P08697	0.592755487904363	NC	vitreous	Yes	Orbitrap Fusion
227	Data5	NC1	P09104	-0.525739958346872	NC	vitreous	Yes	Orbitrap Fusion
228	Data5	NC1	P09172	0.357291268172965	NC	vitreous	Yes	Orbitrap Fusion
229	Data5	NC1	P09211	-0.0291894632607583	NC	vitreous	Yes	Orbitrap Fusion
230	Data5	NC1	P09486	0.0367985209030115	NC	vitreous	Yes	Orbitrap Fusion
231	Data5	NC1	P09603	0.0292942471029782	NC	vitreous	Yes	Orbitrap Fusion
232	Data5	NC1	P09668	0.131670001308251	NC	vitreous	Yes	Orbitrap Fusion
233	Data5	NC1	P09871	-0.0853431149249424	NC	vitreous	Yes	Orbitrap Fusion
234	Data5	NC1	P09960	0.413092315755936	NC	vitreous	Yes	Orbitrap Fusion
235	Data5	NC1	P09972	-0.297825192743721	NC	vitreous	Yes	Orbitrap Fusion
236	Data5	NC1	P0C0L4	0.0561257150024304	NC	vitreous	Yes	Orbitrap Fusion
237	Data5	NC1	P0C0L5	-0.0608488699785941	NC	vitreous	Yes	Orbitrap Fusion
238	Data5	NC1	P0CG47	-0.35145437865488	NC	vitreous	Yes	Orbitrap Fusion
239	Data5	NC1	P0DJI8	0.242679112803525	NC	vitreous	Yes	Orbitrap Fusion
240	Data5	NC1	P0DOY2	1.00393761259213	NC	vitreous	Yes	Orbitrap Fusion
241	Data5	NC1	P0DP23	0.106882442790778	NC	vitreous	Yes	Orbitrap Fusion
242	Data5	NC1	P0DP58	-1.31451030574672	NC	vitreous	Yes	Orbitrap Fusion
243	Data5	NC1	P10253	0	NC	vitreous	Yes	Orbitrap Fusion
244	Data5	NC1	P10321	-0.199596617537803	NC	vitreous	Yes	Orbitrap Fusion
245	Data5	NC1	P10412	-0.268004930204592	NC	vitreous	Yes	Orbitrap Fusion
246	Data5	NC1	P10451	-0.724045647409102	NC	vitreous	Yes	Orbitrap Fusion
247	Data5	NC1	P10586	-0.228421621795705	NC	vitreous	Yes	Orbitrap Fusion
248	Data5	NC1	P10599	-0.112948646456404	NC	vitreous	Yes	Orbitrap Fusion
249	Data5	NC1	P10619	-0.104619552197422	NC	vitreous	Yes	Orbitrap Fusion
250	Data5	NC1	P10643	1.03045155411583	NC	vitreous	Yes	Orbitrap Fusion
251	Data5	NC1	P10645	-0.0729760120106349	NC	vitreous	Yes	Orbitrap Fusion
252	Data5	NC1	P10721	0.252843145701926	NC	vitreous	Yes	Orbitrap Fusion
253	Data5	NC1	P10745	0.123947603443999	NC	vitreous	Yes	Orbitrap Fusion
254	Data5	NC1	P10768	-0.413247012058733	NC	vitreous	Yes	Orbitrap Fusion
255	Data5	NC1	P10909	0.312059186615182	NC	vitreous	Yes	Orbitrap Fusion
256	Data5	NC1	P11021	0.182556289068151	NC	vitreous	Yes	Orbitrap Fusion
257	Data5	NC1	P11142	0.373016831253592	NC	vitreous	Yes	Orbitrap Fusion
258	Data5	NC1	P11226	0.70646368722498	NC	vitreous	Yes	Orbitrap Fusion
259	Data5	NC1	P11277	0.142494342711936	NC	vitreous	Yes	Orbitrap Fusion
260	Data5	NC1	P11279	-0.24300163210202	NC	vitreous	Yes	Orbitrap Fusion
261	Data5	NC1	P11362	0.173542940265634	NC	vitreous	Yes	Orbitrap Fusion
262	Data5	NC1	P11684	2.75656681208247	NC	vitreous	Yes	Orbitrap Fusion
263	Data5	NC1	P11717	0.105235881676608	NC	vitreous	Yes	Orbitrap Fusion
264	Data5	NC1	P12107	-0.0951504092103219	NC	vitreous	Yes	Orbitrap Fusion
265	Data5	NC1	P12109	0.288342750568075	NC	vitreous	Yes	Orbitrap Fusion
266	Data5	NC1	P12110	0.856173693416416	NC	vitreous	Yes	Orbitrap Fusion
267	Data5	NC1	P12111	0.774397188443146	NC	vitreous	Yes	Orbitrap Fusion
268	Data5	NC1	P12259	-0.663039820380053	NC	vitreous	Yes	Orbitrap Fusion
269	Data5	NC1	P12830	0.191278784443977	NC	vitreous	Yes	Orbitrap Fusion
270	Data5	NC1	P12955	-0.0687431900762867	NC	vitreous	Yes	Orbitrap Fusion
271	Data5	NC1	P13284	0.806757326058795	NC	vitreous	Yes	Orbitrap Fusion
272	Data5	NC1	P13473	-0.37525206031634	NC	vitreous	Yes	Orbitrap Fusion
273	Data5	NC1	P13521	-0.761494521242813	NC	vitreous	Yes	Orbitrap Fusion
274	Data5	NC1	P13591	-0.375885377308363	NC	vitreous	Yes	Orbitrap Fusion
275	Data5	NC1	P13598	1.05082161945429	NC	vitreous	Yes	Orbitrap Fusion
276	Data5	NC1	P13611	0.188882025186223	NC	vitreous	Yes	Orbitrap Fusion
277	Data5	NC1	P13645	-0.434143968777243	NC	vitreous	Yes	Orbitrap Fusion
278	Data5	NC1	P13647	-0.43291587156587	NC	vitreous	Yes	Orbitrap Fusion
279	Data5	NC1	P13667	-0.0468284161290455	NC	vitreous	Yes	Orbitrap Fusion
280	Data5	NC1	P13671	0.641442540942721	NC	vitreous	Yes	Orbitrap Fusion
281	Data5	NC1	P13716	-1.12897092745638	NC	vitreous	Yes	Orbitrap Fusion
282	Data5	NC1	P13796	0.507084710227607	NC	vitreous	Yes	Orbitrap Fusion
283	Data5	NC1	P13798	-1.05140950343841	NC	vitreous	Yes	Orbitrap Fusion
284	Data5	NC1	P13987	0.546040299453894	NC	vitreous	Yes	Orbitrap Fusion
285	Data5	NC1	P14151	0.533665449434862	NC	vitreous	Yes	Orbitrap Fusion
286	Data5	NC1	P14207	0.488142905297536	NC	vitreous	Yes	Orbitrap Fusion
287	Data5	NC1	P14314	-0.139293306049572	NC	vitreous	Yes	Orbitrap Fusion
288	Data5	NC1	P14543	0.409209322216834	NC	vitreous	Yes	Orbitrap Fusion
289	Data5	NC1	P14618	-0.29734690639523	NC	vitreous	Yes	Orbitrap Fusion
290	Data5	NC1	P14625	0.346560259786175	NC	vitreous	Yes	Orbitrap Fusion
291	Data5	NC1	P14780	1.51925939212854	NC	vitreous	Yes	Orbitrap Fusion
292	Data5	NC1	P15090	1.91501454325982	NC	vitreous	Yes	Orbitrap Fusion
293	Data5	NC1	P15144	0.0289842908067346	NC	vitreous	Yes	Orbitrap Fusion
294	Data5	NC1	P15151	-0.119651680064479	NC	vitreous	Yes	Orbitrap Fusion
295	Data5	NC1	P15169	0.297576476614296	NC	vitreous	Yes	Orbitrap Fusion
296	Data5	NC1	P15289	0.294197571953873	NC	vitreous	Yes	Orbitrap Fusion
297	Data5	NC1	P15291	0.329838109729012	NC	vitreous	Yes	Orbitrap Fusion
298	Data5	NC1	P15328	0.117186952981218	NC	vitreous	Yes	Orbitrap Fusion
299	Data5	NC1	P15529	0.286695950728081	NC	vitreous	Yes	Orbitrap Fusion
300	Data5	NC1	P15531	-0.392296204588831	NC	vitreous	Yes	Orbitrap Fusion
301	Data5	NC1	P15586	-0.4286701591183	NC	vitreous	Yes	Orbitrap Fusion
302	Data5	NC1	P15848	-0.362042083398554	NC	vitreous	Yes	Orbitrap Fusion
303	Data5	NC1	P16035	-0.374627485088357	NC	vitreous	Yes	Orbitrap Fusion
304	Data5	NC1	P16070	0.567063689720023	NC	vitreous	Yes	Orbitrap Fusion
305	Data5	NC1	P16112	1.25403250181591	NC	vitreous	Yes	Orbitrap Fusion
