dataset	sample	protein	intensities	group	ocular.region	labeling	Instrument
159	Data3	NC2	P0DOX5	1.11950544257258	NC	vitreous	No	Orbitrap Fusion
160	Data3	NC2	P0DOX7	-0.341582833229192	NC	vitreous	No	Orbitrap Fusion
161	Data3	NC2	P0DOX8	0.354242382800033	NC	vitreous	No	Orbitrap Fusion
162	Data3	NC2	P0DOY3	0.924096299863023	NC	vitreous	No	Orbitrap Fusion
163	Data3	NC2	P10451	0.889969292870701	NC	vitreous	No	Orbitrap Fusion
164	Data3	NC2	P10643	-1.12826501171047	NC	vitreous	No	Orbitrap Fusion
165	Data3	NC2	P10745	1.07755653630157	NC	vitreous	No	Orbitrap Fusion
166	Data3	NC2	P10909	1.34631455238275	NC	vitreous	No	Orbitrap Fusion
167	Data3	NC2	P13611	-0.101137536137255	NC	vitreous	No	Orbitrap Fusion
168	Data3	NC2	P19652	-0.492735912284862	NC	vitreous	No	Orbitrap Fusion
169	Data3	NC2	P19823	-0.67096031246028	NC	vitreous	No	Orbitrap Fusion
170	Data3	NC2	P19827	-1.69691272287971	NC	vitreous	No	Orbitrap Fusion
171	Data3	NC2	P22352	0.00109835203099069	NC	vitreous	No	Orbitrap Fusion
172	Data3	NC2	P24592	-0.478094873319599	NC	vitreous	No	Orbitrap Fusion
173	Data3	NC2	P25311	-0.238308136023647	NC	vitreous	No	Orbitrap Fusion
174	Data3	NC2	P27169	-1.73254324915267	NC	vitreous	No	Orbitrap Fusion
175	Data3	NC2	P36955	1.92288811346246	NC	vitreous	No	Orbitrap Fusion
176	Data3	NC2	P41222	1.59780133126669	NC	vitreous	No	Orbitrap Fusion
177	Data3	NC2	P43652	-0.054113646504974	NC	vitreous	No	Orbitrap Fusion
178	Data3	NC2	P61769	-0.257901856033324	NC	vitreous	No	Orbitrap Fusion
179	Data3	NC2	P62269	-0.217789736374883	NC	vitreous	No	Orbitrap Fusion
180	Data3	NC2	P63261	-0.112934405128732	NC	vitreous	No	Orbitrap Fusion
181	Data3	NC2	Q03591	-0.943032534521901	NC	vitreous	No	Orbitrap Fusion
182	Data3	NC2	Q12805	0.929710725023642	NC	vitreous	No	Orbitrap Fusion
183	Data3	NC2	Q14515	-1.08792729819041	NC	vitreous	No	Orbitrap Fusion
184	Data3	NC2	Q14624	-1.66507493746079	NC	vitreous	No	Orbitrap Fusion
185	Data3	NC2	Q16270	-0.69004923305785	NC	vitreous	No	Orbitrap Fusion
186	Data3	NC2	Q66K66	0.471842324600854	NC	vitreous	No	Orbitrap Fusion
187	Data3	NC2	Q6P387	-0.592061810750921	NC	vitreous	No	Orbitrap Fusion
188	Data3	NC2	Q8IWB9	-0.407363492568155	NC	vitreous	No	Orbitrap Fusion
189	Data3	NC2	Q96PD5	-0.948252632578124	NC	vitreous	No	Orbitrap Fusion
190	Data3	NC2	Q9BSG5	-0.13295272537203	NC	vitreous	No	Orbitrap Fusion
191	Data3	NC2	Q9UBM4	0.660712518020175	NC	vitreous	No	Orbitrap Fusion
192	Data3	NC2	Q9UBP4	1.09690099150023	NC	vitreous	No	Orbitrap Fusion
193	Data3	NC2	Q9Y5W5	0.123933813231154	NC	vitreous	No	Orbitrap Fusion
194	Data3	NC2	Q9Y6R7	-0.317596475183217	NC	vitreous	No	Orbitrap Fusion
195	Data3	NC3	A2NJV5	-0.449170575401425	NC	vitreous	No	Orbitrap Fusion
196	Data3	NC3	O43196	0.604797391167588	NC	vitreous	No	Orbitrap Fusion
197	Data3	NC3	O94985	-0.836411075498773	NC	vitreous	No	Orbitrap Fusion
198	Data3	NC3	P00441	-1.51789814518583	NC	vitreous	No	Orbitrap Fusion
199	Data3	NC3	P00450	0.961647325929971	NC	vitreous	No	Orbitrap Fusion
200	Data3	NC3	P00734	0.403273423575545	NC	vitreous	No	Orbitrap Fusion
201	Data3	NC3	P00738	-1.41711220467046	NC	vitreous	No	Orbitrap Fusion
202	Data3	NC3	P00747	0.648462751661828	NC	vitreous	No	Orbitrap Fusion
203	Data3	NC3	P00751	0.585310348924682	NC	vitreous	No	Orbitrap Fusion
204	Data3	NC3	P01008	0.546046532472583	NC	vitreous	No	Orbitrap Fusion
205	Data3	NC3	P01009	1.007601173511	NC	vitreous	No	Orbitrap Fusion
206	Data3	NC3	P01011	0.423462891079555	NC	vitreous	No	Orbitrap Fusion
207	Data3	NC3	P01019	0.0787060662915504	NC	vitreous	No	Orbitrap Fusion
208	Data3	NC3	P01023	0.381913604970091	NC	vitreous	No	Orbitrap Fusion
209	Data3	NC3	P01024	1.19409744360943	NC	vitreous	No	Orbitrap Fusion
210	Data3	NC3	P01031	-1.33690944275996	NC	vitreous	No	Orbitrap Fusion
211	Data3	NC3	P01034	0.203076192366904	NC	vitreous	No	Orbitrap Fusion
212	Data3	NC3	P01042	0.413902632229051	NC	vitreous	No	Orbitrap Fusion
213	Data3	NC3	P01591	-1.14199627873572	NC	vitreous	No	Orbitrap Fusion
214	Data3	NC3	P01619	-1.41450837333082	NC	vitreous	No	Orbitrap Fusion
215	Data3	NC3	P01834	1.00834355093738	NC	vitreous	No	Orbitrap Fusion
216	Data3	NC3	P01859	0.762851245191529	NC	vitreous	No	Orbitrap Fusion
217	Data3	NC3	P01860	0.957915256305405	NC	vitreous	No	Orbitrap Fusion
218	Data3	NC3	P01861	-0.578940408814404	NC	vitreous	No	Orbitrap Fusion
219	Data3	NC3	P01876	0.832352833524071	NC	vitreous	No	Orbitrap Fusion
220	Data3	NC3	P02647	1.24439646732243	NC	vitreous	No	Orbitrap Fusion
221	Data3	NC3	P02649	0.182808857245935	NC	vitreous	No	Orbitrap Fusion
222	Data3	NC3	P02652	0.745967609351549	NC	vitreous	No	Orbitrap Fusion
223	Data3	NC3	P02671	0.122773983478671	NC	vitreous	No	Orbitrap Fusion
224	Data3	NC3	P02675	0.609732044096554	NC	vitreous	No	Orbitrap Fusion
225	Data3	NC3	P02679	0.294758455575069	NC	vitreous	No	Orbitrap Fusion
226	Data3	NC3	P02748	-0.969615533173857	NC	vitreous	No	Orbitrap Fusion
227	Data3	NC3	P02749	0.798663863822708	NC	vitreous	No	Orbitrap Fusion
228	Data3	NC3	P02750	-1.19448973852127	NC	vitreous	No	Orbitrap Fusion
229	Data3	NC3	P02751	-0.212337013398871	NC	vitreous	No	Orbitrap Fusion
230	Data3	NC3	P02753	0.0120139934367664	NC	vitreous	No	Orbitrap Fusion
231	Data3	NC3	P02760	-0.0910998081790534	NC	vitreous	No	Orbitrap Fusion
232	Data3	NC3	P02763	1.04847583433402	NC	vitreous	No	Orbitrap Fusion
233	Data3	NC3	P02765	0.914366754862553	NC	vitreous	No	Orbitrap Fusion
234	Data3	NC3	P02766	0.947354339966344	NC	vitreous	No	Orbitrap Fusion
235	Data3	NC3	P02768	3.67281182328489	NC	vitreous	No	Orbitrap Fusion
236	Data3	NC3	P02774	1.16978896263454	NC	vitreous	No	Orbitrap Fusion
237	Data3	NC3	P02787	2.15346360713534	NC	vitreous	No	Orbitrap Fusion
238	Data3	NC3	P02790	1.2909527632246	NC	vitreous	No	Orbitrap Fusion
239	Data3	NC3	P04004	0.496215537944179	NC	vitreous	No	Orbitrap Fusion
240	Data3	NC3	P04196	0.297914505578544	NC	vitreous	No	Orbitrap Fusion
241	Data3	NC3	P04217	0.437920652902107	NC	vitreous	No	Orbitrap Fusion
242	Data3	NC3	P05090	-1.49699673598431	NC	vitreous	No	Orbitrap Fusion
243	Data3	NC3	P05155	-0.213492343916177	NC	vitreous	No	Orbitrap Fusion
244	Data3	NC3	P05156	-0.365486690095064	NC	vitreous	No	Orbitrap Fusion
245	Data3	NC3	P05452	-1.64112753709614	NC	vitreous	No	Orbitrap Fusion
246	Data3	NC3	P06396	0.410240707793185	NC	vitreous	No	Orbitrap Fusion
247	Data3	NC3	P06727	0.468927967854506	NC	vitreous	No	Orbitrap Fusion
248	Data3	NC3	P07339	-1.42304736496274	NC	vitreous	No	Orbitrap Fusion
249	Data3	NC3	P07360	-1.54837076848875	NC	vitreous	No	Orbitrap Fusion
250	Data3	NC3	P07998	-1.70264657345081	NC	vitreous	No	Orbitrap Fusion
251	Data3	NC3	P08185	-0.70656751459206	NC	vitreous	No	Orbitrap Fusion
252	Data3	NC3	P08603	-0.114767723697668	NC	vitreous	No	Orbitrap Fusion
253	Data3	NC3	P08697	-0.475423878948983	NC	vitreous	No	Orbitrap Fusion
254	Data3	NC3	P0C0L5	0.611566254290933	NC	vitreous	No	Orbitrap Fusion
255	Data3	NC3	P0DOX2	-0.566744611327144	NC	vitreous	No	Orbitrap Fusion
256	Data3	NC3	P0DOX5	2.06936655106497	NC	vitreous	No	Orbitrap Fusion
257	Data3	NC3	P0DOX7	0.944612506355299	NC	vitreous	No	Orbitrap Fusion
258	Data3	NC3	P0DOX8	0.598739310322647	NC	vitreous	No	Orbitrap Fusion
259	Data3	NC3	P0DOY3	1.20207875681861	NC	vitreous	No	Orbitrap Fusion
260	Data3	NC3	P10451	0.024102931830316	NC	vitreous	No	Orbitrap Fusion
261	Data3	NC3	P10643	-0.679931057776973	NC	vitreous	No	Orbitrap Fusion
262	Data3	NC3	P10745	0.72871965128292	NC	vitreous	No	Orbitrap Fusion
263	Data3	NC3	P10909	1.00354679031085	NC	vitreous	No	Orbitrap Fusion
264	Data3	NC3	P13611	-1.00204970183607	NC	vitreous	No	Orbitrap Fusion
265	Data3	NC3	P19652	0.365861640152503	NC	vitreous	No	Orbitrap Fusion
266	Data3	NC3	P19823	0.169449130413327	NC	vitreous	No	Orbitrap Fusion
267	Data3	NC3	P19827	-0.223047884629795	NC	vitreous	No	Orbitrap Fusion
268	Data3	NC3	P22352	-0.660461192584954	NC	vitreous	No	Orbitrap Fusion
269	Data3	NC3	P24592	-0.729559083502276	NC	vitreous	No	Orbitrap Fusion
270	Data3	NC3	P25311	0.225797776844518	NC	vitreous	No	Orbitrap Fusion
271	Data3	NC3	P27169	-1.02991534715458	NC	vitreous	No	Orbitrap Fusion
272	Data3	NC3	P36955	1.17256109676567	NC	vitreous	No	Orbitrap Fusion
273	Data3	NC3	P41222	1.00207051501527	NC	vitreous	No	Orbitrap Fusion
274	Data3	NC3	P43652	-0.0534667716823017	NC	vitreous	No	Orbitrap Fusion
275	Data3	NC3	P61769	-0.457480736567931	NC	vitreous	No	Orbitrap Fusion
276	Data3	NC3	P62269	-0.30553710737215	NC	vitreous	No	Orbitrap Fusion
277	Data3	NC3	P63261	-0.566345464906356	NC	vitreous	No	Orbitrap Fusion
278	Data3	NC3	Q03591	-1.03520189502184	NC	vitreous	No	Orbitrap Fusion
279	Data3	NC3	Q12805	-0.139789358850435	NC	vitreous	No	Orbitrap Fusion
280	Data3	NC3	Q14515	-1.64965024803117	NC	vitreous	No	Orbitrap Fusion
281	Data3	NC3	Q14624	-0.209123983373816	NC	vitreous	No	Orbitrap Fusion
282	Data3	NC3	Q16270	-1.70077279449778	NC	vitreous	No	Orbitrap Fusion
283	Data3	NC3	Q66K66	0.771767960914918	NC	vitreous	No	Orbitrap Fusion
284	Data3	NC3	Q6P387	-1.28672452840319	NC	vitreous	No	Orbitrap Fusion
285	Data3	NC3	Q8IWB9	-1.34113563953502	NC	vitreous	No	Orbitrap Fusion
286	Data3	NC3	Q96PD5	-0.743914699304944	NC	vitreous	No	Orbitrap Fusion
287	Data3	NC3	Q9BSG5	-0.968479480147691	NC	vitreous	No	Orbitrap Fusion
288	Data3	NC3	Q9UBM4	-1.23855917690651	NC	vitreous	No	Orbitrap Fusion
289	Data3	NC3	Q9UBP4	0.522379334509409	NC	vitreous	No	Orbitrap Fusion
290	Data3	NC3	Q9Y5W5	-0.875282602479581	NC	vitreous	No	Orbitrap Fusion
291	Data3	NC3	Q9Y6R7	-1.43434050768919	NC	vitreous	No	Orbitrap Fusion
292	Data3	PDR1	A2NJV5	-0.479595092164854	PDR	vitreous	No	Orbitrap Fusion
293	Data3	PDR1	O43196	-0.962741686427724	PDR	vitreous	No	Orbitrap Fusion
294	Data3	PDR1	O94985	-0.394315843374626	PDR	vitreous	No	Orbitrap Fusion
295	Data3	PDR1	P00441	-1.54704937203511	PDR	vitreous	No	Orbitrap Fusion
296	Data3	PDR1	P00450	1.32548794359893	PDR	vitreous	No	Orbitrap Fusion
297	Data3	PDR1	P00734	-0.415227029581462	PDR	vitreous	No	Orbitrap Fusion
298	Data3	PDR1	P00738	-0.859863136704864	PDR	vitreous	No	Orbitrap Fusion
299	Data3	PDR1	P00747	0.0442197402704663	PDR	vitreous	No	Orbitrap Fusion
300	Data3	PDR1	P00751	0.559748975372561	PDR	vitreous	No	Orbitrap Fusion
301	Data3	PDR1	P01008	0.406060627022366	PDR	vitreous	No	Orbitrap Fusion
302	Data3	PDR1	P01009	0.791054988617671	PDR	vitreous	No	Orbitrap Fusion
303	Data3	PDR1	P01011	0.111249541901395	PDR	vitreous	No	Orbitrap Fusion
304	Data3	PDR1	P01019	0.415130883529567	PDR	vitreous	No	Orbitrap Fusion
305	Data3	PDR1	P01023	1.07239299587166	PDR	vitreous	No	Orbitrap Fusion
306	Data3	PDR1	P01024	0.895585971136847	PDR	vitreous	No	Orbitrap Fusion
307	Data3	PDR1	P01031	-1.99109562718937	PDR	vitreous	No	Orbitrap Fusion
308	Data3	PDR1	P01034	0.359682942395659	PDR	vitreous	No	Orbitrap Fusion
309	Data3	PDR1	P01042	-0.0548358876558437	PDR	vitreous	No	Orbitrap Fusion
310	Data3	PDR1	P01591	-1.51378186627416	PDR	vitreous	No	Orbitrap Fusion
311	Data3	PDR1	P01619	-0.707361713202426	PDR	vitreous	No	Orbitrap Fusion
312	Data3	PDR1	P01834	0.882826739117346	PDR	vitreous	No	Orbitrap Fusion
313	Data3	PDR1	P01859	0.636922147574867	PDR	vitreous	No	Orbitrap Fusion
314	Data3	PDR1	P01860	0.863563094224379	PDR	vitreous	No	Orbitrap Fusion
